# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 bank_max_failures_allowed=1 bank_sector_A_i0=500 beta=0.02 default_seed=16430 eta=0.5 firms_A_i0=1.0 firms_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_bank_deposits_and_networth=0 threshold_bankrupt=0 w=1.0
  t,BankL,BankA,BankD,BankPROFITS,BankBD,FirmsK,FirmsA,FirmsL,FirmsPROFITS,FirmsY,FirmsR,FirmsI,FirmsGAMMA,FirmsU,FirmsDK,FirmsOL,FirmsGAP_OF_L,FirmsDL,FirmsFAIL
  0,21184.64052287583,1694.7712418300664,19489.869281045765,-23.895424836601265,0.0,4.679932701466835,107.76282004764217,nan,7.762820047642203,4.86225425826079,0.0,-1594.771241830063,1.02,0.9978438186149291,-1094.7712418300632,5658.588235294131,0.0,-1194.7712418300632,0
  1,35550.893452362376,2844.07147618899,32706.821976173385,-23.455106823651487,0.0,4.7880329351603255,120.06496066191552,nan,12.302140614273378,4.97035449195428,0.0,-1164.9925211349325,1.0,1.0280252234610063,-1057.22970108729,20599.317212022575,0.0,-1172.7553411825743,0
  2,50048.103670052566,4003.848293604205,46044.25537644836,-23.66891464112684,0.0,4.845587366232095,127.17796009912028,nan,7.112999437204751,5.02790892302605,0.0,-1171.1435914420692,1.0,1.0533804032613394,-1051.0786307801538,34947.9776508517,0.0,-1183.445732056342,0
  3,64525.314029876536,5162.025122390123,59363.288907486414,-23.63626181195752,0.0,4.877627727049424,131.31877011727258,nan,4.140810018152228,5.059949283843379,0.0,-1174.7000911606708,1.0,1.021306799918939,-1047.522131061551,49446.509076668524,0.0,-1181.813090597876,0
  4,78991.47753067833,6319.318202454266,72672.15932822406,-23.61822612375798,0.0,4.888791396947047,132.79298302073656,nan,1.4742129034639948,5.071112953741002,0.0,-1176.7704961697473,1.0,1.029511418285417,-1045.4517260524744,63908.83982651183,0.0,-1180.911306187899,0
  5,93434.00477085891,7474.720381668713,85959.2843891902,-23.57963631049886,0.0,4.812737656895347,123.06807491856175,nan,-9.724908102174817,4.995059213689302,0.0,-1177.50760262148,1.0,0.9437523014631837,-1044.7146196007432,78397.08488599294,0.0,-1178.981815524943,0
  6,107679.77771659459,8614.382217327568,99065.39549926702,-23.25840480936434,0.0,4.776727781146589,118.71525150005759,nan,-4.35282341850409,4.959049337940545,0.0,-1172.645148570392,1.0,0.9603654566946116,-1049.57707365183,92875.19058127499,0.0,-1162.920240468217,0
  7,121964.69765626693,9757.175812501355,112207.52184376557,-23.32231826885272,0.0,4.838932781124237,126.3344532466505,nan,7.6192017465928865,5.021254337918192,0.0,-1170.4687368611399,1.0,1.0266896961383714,-1051.753485361082,107125.078619597,0.0,-1166.115913442636,0
  8,136442.9425149094,10915.435401192753,125527.50711371665,-23.637950789620582,0.0,4.8600580153908535,129.03168771403114,nan,2.697234467380586,5.042379572184808,0.0,-1174.2783377344358,1.0,1.0332985402928916,-1047.9438844877857,121382.60470985551,0.0,-1181.897539481029,0
  9,150877.41383549443,12070.193106839555,138807.22072865488,-23.566483788710144,0.0,4.839419443967509,126.39595049386958,nan,-2.635737220161554,5.021741000761463,0.0,-1175.626954968127,1.0,0.9905009629264576,-1046.5952672540957,135868.8735830582,0.0,-1178.3241894355072,0
 10,165230.41236243345,13218.432988994677,152011.97937343878,-23.433466982757697,0.0,4.82862236240625,125.03858409169703,nan,-1.3573664021725684,5.010943919200204,0.0,-1174.3090863580467,1.0,0.98770462194915,-1047.9131358641764,150285.4458874108,0.0,-1171.6733491378848,0
 11,179590.75706267962,14367.26056501437,165223.49649766524,-23.44546073509575,0.0,4.806495302679238,122.30223321669064,nan,-2.7363508750063192,4.988816859473193,0.0,-1173.6304031569593,1.0,0.9783803458664329,-1048.5918190652626,164654.23373280631,0.0,-1172.2730367547874,0
 12,193917.44905402418,15513.395924321936,178404.05312970225,-23.390517536888996,0.0,4.840470572077813,126.52887868050009,nan,4.226645463809427,5.022792128871768,0.0,-1172.2622277194564,1.0,1.0294196120068786,-1049.9599945027658,178985.55942190927,0.0,-1169.5258768444498,0
 13,208355.32595398507,16668.426076318807,191686.89987766626,-23.57204391830341,0.0,4.8076832252734025,122.44760513104109,nan,-4.081273549459022,4.990004782067357,0.0,-1174.375550451361,1.0,0.9794800099965344,-1047.846671770861,193311.42059341283,0.0,-1178.6021959151706,0
 14,222666.43304554326,17813.31464364346,204853.11840189982,-23.365072802543462,0.0,4.84271563703909,126.81326334418823,nan,4.3656582131471655,5.025037193833045,0.0,-1172.3349136766317,1.0,1.056399619423921,-1049.8873085455907,207765.74004168643,0.0,-1168.2536401271732,0
 15,237107.75470774883,18968.620376619907,218139.1343311289,-23.57766801992705,0.0,4.817434287578702,123.6474396815419,nan,-3.1658236626463796,4.999755844372657,0.0,-1174.5177427832052,1.0,0.9336096040307857,-1047.7044794390172,222084.2074147807,0.0,-1178.8834009963525,0
 16,251437.42504704196,20114.994003763357,231322.4310432786,-23.39538014578471,0.0,4.748607266290158,115.42341844560868,nan,-8.224021235933224,4.930928823084112,0.0,-1172.9348309518823,1.0,0.9513347794482709,-1049.2873912703408,236550.58160213314,0.0,-1169.7690072892356,0
