# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 bank_max_failures_allowed=1 bank_sector_A_i0=500 beta=0.02 default_seed=16386 eta=0.2 firms_A_i0=1.0 firms_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_bank_deposits_and_networth=0 threshold_bankrupt=0 w=1.0
  t,BankL,BankA,BankD,BankPROFITS,BankBD,FirmsK,FirmsA,FirmsL,FirmsPROFITS,FirmsY,FirmsR,FirmsI,FirmsGAMMA,FirmsU,FirmsDK,FirmsOL,FirmsGAP_OF_L,FirmsDL,FirmsFAIL
  0,9986.73567811872,798.9388542494977,9187.796823869223,-6.394106540219572,13.333705876944013,5.197221948761042,93.18765779581406,4.472572064546571,-6.8123422041859225,5.379543505554997,0.01751633986928109,-712.4183006535953,1.02,0.9222432916098119,-212.41830065359494,6088.939096162793,0.0,-312.4183006535947,33
  1,14464.87555293171,1157.1900442345368,13307.685508697174,-7.356769624868858,6.16309866870792,5.188020477675128,150.21168153301323,3.3639094400249596,10.690317860255144,5.370342034469082,0.005780392156862759,-516.2778164471854,1.0183359477124183,0.9883211552478248,-186.07671421233573,9805.503441354283,0.0,-365.11944155785187,8
  2,18296.330180843925,1463.706414467514,16832.62376637641,-6.220697026580661,0.326435635191914,5.16417323988507,167.2041705357956,2.0397431152037058,2.829390334074509,5.346494796679026,0.0017665025057723668,-339.30558910282923,1.0059790849673202,0.982476828562632,-121.03538406450667,14315.3874146232,0.0,-310.26358079519093,2
  3,21726.728548622683,1738.1382838898146,19988.59026473287,-5.574354080989986,0.19937750582814573,5.199202411083228,175.24513710894487,1.7719957264080533,5.71453093795729,5.381523967877182,0.0012968095881789523,-284.1770271717165,1.0018161757083868,0.9865849655305731,-100.70942113562626,18161.668651229047,0.0,-275.39585327588026,1
  4,25214.872248976648,2017.1897799181318,23197.682469058516,-5.383464744171739,0.0,5.358740929152533,206.16532759252206,1.8392712960038617,29.720812977749162,5.5410624859464885,0.005815653036170551,-280.589437129601,1.001321646189486,0.9984348566297073,-95.13815783045568,21586.605157386515,0.0,-278.49658088901424,0
  5,29364.957635062547,2349.1966108050037,27015.761024257543,-6.588548468303722,0.0,5.414590231782073,223.00456734773618,0.5043451189520998,16.839239755214034,5.596911788576028,0.0003595758528633999,-304.72277601593703,1.0058156530361706,1.0074310389294516,-92.26549680362602,25063.910487441375,0.0,-328.1516373738974,0
  6,33153.31121044369,2652.264896835495,30501.046313608193,-6.445457337976523,12.954012616689022,5.49325788421785,228.43311727690167,2.682022571692259,5.428549929165415,5.675579441011804,0.004883391445458844,-292.4749053457412,1.0003595758528634,0.9904274218834846,-67.81443725072059,29207.439991222658,0.0,-307.6582443536708,3
  7,37249.39656273883,2979.9517250191066,34269.444837719726,-6.492166516052312,0.7528649628257484,5.697785180945276,284.9409674133276,2.5851462383969497,40.553837519736966,5.880106737739231,0.002608687235723433,-314.5105584108469,1.0006,0.9718482852087893,-58.12342851725633,32997.98685134677,0.0,-324.1066308285602,2
  8,41899.58361393312,3351.96668911465,38547.616924818474,-7.425613419096825,0.0,5.680542761852555,288.0915449572535,1.6128181726007365,0.39771258110019714,5.86286431864651,0.001347163951763058,-350.69914246611205,1.0024046029761078,1.0233031145914173,-44.106638834869095,37077.26549441072,0.0,-374.8022858791622,0
  9,46016.78956808806,3681.343165447045,42335.44640264101,-6.821414177266774,6.488839255337673,5.67763951600546,277.9604998871335,2.6601366691104293,-10.131045070120173,5.859961072799415,0.0014805879629195477,-332.2664162741357,1.001347163951763,0.9365583440597889,-39.15794141843858,41752.260999513834,0.0,-327.64719895679224,3
