# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 bank_max_failures_allowed=1 bank_sector_A_i0=500 beta=0.02 default_seed=10513 eta=0.5 firms_A_i0=1.0 firms_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_bank_deposits_and_networth=0 threshold_bankrupt=0 w=1.0
  t,BankL,BankA,BankD,BankPROFITS,BankBD,FirmsK,FirmsA,FirmsL,FirmsPROFITS,FirmsY,FirmsR,FirmsI,FirmsGAMMA,FirmsU,FirmsDK,FirmsOL,FirmsGAP_OF_L,FirmsDL,FirmsFAIL
  0,21184.225829157996,1694.7380663326398,19489.487762825356,-23.895424836601265,0.033175497426620515,4.6699702163720165,106.69456463390699,nan,6.694564633906912,4.852291773165971,0.0,-1594.771241830063,1.02,0.98813240576279,-1094.7712418300632,5658.577168088357,0.0,-1194.7712418300632,2
  1,35582.429753417644,2846.5943802734114,32735.835373144233,-23.497518478449813,0.0,4.850265080460826,127.77425581584043,nan,19.046515684506943,5.032586637254781,0.0,-1174.1481837911565,1.0004,1.0895749105540877,-1057.4204436598236,20609.46075047806,0.0,-1174.8759239224905,0
  2,50209.477998536,4016.75823988288,46192.71975865312,-23.880895094070762,0.0,4.8916149475871515,133.16846057343236,nan,5.394204757591835,5.073936504381106,0.0,-1174.9982390190312,1.0,1.0572905950735492,-1047.2239832031912,35030.372533009875,0.0,-1194.044754703538,0
  3,64702.32493893988,5176.18599511519,59526.138943824684,-23.661790923108384,0.0,4.874418972808807,130.89807577013082,nan,-2.270384803301579,5.056740529602761,0.0,-1177.6953413978272,1.0,0.9652584588534283,-1044.5268808243952,49643.81955774985,0.0,-1183.0895461554192,0
  4,79087.37455030261,6326.989964024209,72760.38458627841,-23.48579528385751,0.0,4.897091399063828,133.89975179873124,nan,3.001676028600515,5.079412955857782,0.0,-1176.5601489961768,1.0,1.018295114955215,-1045.6620732260458,64179.15927617216,0.0,-1174.2897641928755,0
  5,93555.3921725313,7484.431373802504,86070.96079872879,-23.621253260781536,0.0,4.812544753035848,123.04433690157988,nan,-10.855414897151345,4.994866309829802,0.0,-1178.060987010477,1.0,1.025359806583525,-1044.1612352117456,78541.8716820634,0.0,-1181.0626630390768,0
  6,107787.1710146745,8622.97368117396,99164.19733350055,-23.235557293294992,0.0,4.90184631112754,134.53794942826391,nan,11.493612526683949,5.084167867921494,0.0,-1172.633279561901,1.0,1.0254060128384792,-1049.588942660321,93021.90546431382,0.0,-1161.7778646647496,0
  7,122363.12381948557,9789.049905558846,112574.07391392672,-23.79747396703854,0.0,4.903979989521385,134.82531660966237,nan,0.2873671813985297,5.08630154631534,0.0,-1178.3800858252434,1.0,1.0088230850143436,-1043.8421363969792,107216.53300423476,0.0,-1189.8736983519268,0
  8,136803.56024280307,10944.284819424245,125859.27542337883,-23.576222731946807,0.0,4.891693588035211,133.17893341262814,nan,-1.6463831970342182,5.074015144829166,0.0,-1178.5237694159425,1.0,1.0167397148846558,-1043.6984528062796,121793.72182929158,0.0,-1178.8111365973402,0
  9,151210.22412690282,12096.817930152225,139113.40619675058,-23.521083892407827,0.0,4.872893882486992,130.69859653222116,nan,-2.4803368804070134,5.055215439280946,0.0,-1177.7005778174253,1.0,1.0375885406733742,-1044.521644404797,136244.01433008717,0.0,-1176.0541946203914,0
 10,165591.48001498886,13247.318401199109,152344.16161378977,-23.479601449936293,0.0,4.781789581658091,119.31768784081997,nan,-11.380908691401174,4.964111138452046,0.0,-1176.4604093772216,1.0,0.9297769530488238,-1045.761812845001,150635.3725209668,0.0,-1173.9800724968147,0
 11,179793.9958326553,14383.519666612423,165410.47616604288,-23.187780926802397,0.0,4.671229431235518,106.82900063969339,nan,-12.488687201126575,4.853550988029473,0.0,-1170.769955031521,1.0,0.8993656950040616,-1051.4522671907011,165023.84721085834,0.0,-1159.3890463401199,0
 12,193906.4481544707,15512.515852357657,178393.93230211304,-23.040738484596627,0.0,4.774527712468784,118.45435689191642,nan,11.62535625222302,4.956849269262739,0.0,-1164.525611430958,1.0,1.0054266404203829,-1057.6966107912647,179241.43525276246,0.0,-1152.0369242298314,0
 13,208385.50281563454,16670.840225250762,191714.66259038378,-23.639272916185853,0.0,4.775418833413283,118.5599610963808,nan,0.10560420446434038,4.957740390207237,0.0,-1170.3382895570692,1.0,0.9640015132481847,-1051.8839326651532,193311.00916876108,0.0,-1181.9636458092925,0
 14,222724.0873399657,17817.926987197257,204906.16035276846,-23.40993391727531,0.0,4.782005853548665,119.34349569340418,nan,0.7835345970234394,4.964327410342619,0.0,-1170.3910916593015,1.0,0.9613319688309697,-1051.8311305629204,207793.2700389787,0.0,-1170.4966958637656,0
 15,237075.7756610124,18966.062052880992,218109.7136081314,-23.431327871096727,0.0,4.792773381337134,120.63547331955581,nan,1.2919776261516085,4.975094938131088,0.0,-1170.7828589578132,1.0,0.9870140633301944,-1051.439363264409,222120.7052356079,0.0,-1171.5663935548364,0
 16,251441.60577212623,20115.3284617701,231326.27731035615,-23.454416507940806,0.0,4.688365402431833,108.67539400811874,nan,-11.96007931143712,4.870686959225787,0.0,-1171.4288477708888,1.0,0.9150634872155896,-1050.793374451333,236474.9182324193,0.0,-1172.7208253970402,0
 17,265571.8426999721,21245.74741599777,244326.09528397434,-23.06977457607467,0.0,4.661016597529401,105.74352614118685,nan,-2.9318678669318405,4.843338154323355,0.0,-1165.448808115171,1.0,0.9591837338829028,-1056.7734141070518,250874.80358142048,0.0,-1153.4887288037335,0
 18,279794.7175273282,22383.577402186256,257411.14012514192,-23.221020126295453,0.0,4.695326674165503,109.43455224427069,nan,3.6910261030838822,4.8776482309594575,0.0,-1163.9828741817037,1.0,1.0110404852251285,-1058.2393480405174,265012.82246910856,0.0,-1161.0510063147726,0
 19,294121.33034069824,23529.70642725586,270591.62391344237,-23.390388266726603,0.0,4.806290427409742,122.27717908027445,nan,12.842626836003738,4.988611984203697,0.0,-1165.8283872332465,1.0,1.056608791482817,-1056.3938349889756,279211.6739053698,0.0,-1169.5194133363302,0
 20,308638.7113524171,24691.096908193373,283947.61444422376,-23.70184654974503,0.0,4.784688512346508,119.6640833935352,nan,-2.613095686739234,4.967010069140463,0.0,-1172.2497006512478,1.0,0.981125206263437,-1049.9725215709739,293558.94232909166,0.0,-1185.0923274872516,0
 21,322950.75455215137,25836.06036417211,297114.6941879793,-23.366601142422788,0.0,4.776807061315545,118.72466363834724,nan,-0.9394197551880266,4.9591286181095,0.0,-1170.9431528078792,1.0,0.940077521221263,-1051.2790694143428,308064.02914718713,0.0,-1168.3300571211394,0
 22,337277.54633604607,26982.203706883687,310295.34262916236,-23.390680463501937,0.0,4.812764567196226,123.0713867620474,nan,4.346723123700172,4.99508612399018,0.0,-1170.4734429302841,1.0,0.9935894233307793,-1051.7487792919376,322370.54101549427,0.0,-1169.5340231750968,0
 23,351695.7170493402,28135.657363947215,323560.059685393,-23.539870552316696,0.0,4.7810464064293345,119.22904683284457,nan,-3.8423399292028297,4.9633679632232885,0.0,-1172.6468044921344,1.0,0.9375411141540184,-1049.5754177300873,336677.11135758786,0.0,-1176.9935276158349,0
 24,365990.03740816977,29279.20299265358,336710.8344155162,-23.337665891966623,0.0,4.772560101594659,118.22151395847305,nan,-1.0075328743715162,4.954881658388613,0.0,-1170.7256345275332,1.0,0.9644846632606806,-1051.4965876946887,351101.2992627051,0.0,-1166.883294598331,0
 25,380312.91301456536,30425.03304116523,349887.87997340015,-23.38428670431953,0.0,4.875610065054126,131.0540803425823,nan,12.832566384109208,5.05793162184808,0.0,-1170.2218680903472,1.0,1.0919036412265672,-1052.0003541318745,365392.0847795847,0.0,-1169.2143352159765,0
 26,394883.92930598,31590.714344478398,363293.2149615016,-23.789414353330223,0.0,4.8522423114747495,128.02714496496696,nan,-3.0269353776151986,5.034563868268705,0.0,-1176.6381512824019,1.0,0.9852567878676458,-1045.5840709398199,379697.15512076294,0.0,-1189.470717666511,0
 27,409242.1267216257,32739.370137730053,376502.75658389565,-23.441954964319603,0.0,4.8545015411538825,128.31671466967546,nan,0.28956970470837506,5.036823097947837,0.0,-1175.1246835935954,1.0,1.031044306058132,-1047.0975386286273,394281.4350113494,0.0,-1172.0977482159801,0
 28,423642.72493897105,33891.417995117685,389751.3069438534,-23.511180763013126,0.0,4.864416006806867,129.5952337740192,nan,1.278519104343775,5.046737563600822,0.0,-1175.2694684459489,1.0,1.0183905752485882,-1046.9527537762733,408666.0173620367,0.0,-1175.5590381506563,0
 29,438063.2687159763,35045.061497278104,403018.20721869817,-23.543744942049283,0.0,4.740370206277336,114.4765737826879,nan,-15.118659991331278,4.922691763071291,0.0,-1175.9087279981209,1.0,0.8976908152472435,-1046.3134942241015,423072.60257508454,0.0,-1177.1872471024642,0
