# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 bank_max_failures_allowed=1 bank_sector_A_i0=500 beta=0.02 default_seed=11134 eta=0.9 firms_A_i0=1.0 firms_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_bank_deposits_and_networth=0 threshold_bankrupt=0 w=1.0
  t,BankL,BankA,BankD,BankPROFITS,BankBD,FirmsK,FirmsA,FirmsL,FirmsPROFITS,FirmsY,FirmsR,FirmsI,FirmsGAMMA,FirmsU,FirmsDK,FirmsOL,FirmsGAP_OF_L,FirmsDL,FirmsFAIL
  0,13014.705882352919,1041.1764705882335,11973.529411764684,-10.82352941176472,0.0,4.713650702845708,111.45831927437543,nan,11.458319274375475,4.895972259639663,0.0,-941.1764705882343,1.02,1.1123364634742694,-441.17647058823604,5982.117647058841,0.0,-541.176470588236,0
  1,19826.64138790846,1586.1313110326769,18240.510076875784,-11.121527356009038,0.0,4.667196495437448,106.39903373596938,nan,-5.059285538406115,4.849518052231403,0.0,-544.6180485260764,1.0,1.0257896152246249,-433.15972925170104,12733.690526347165,0.0,-556.0763678004519,0
  2,26405.248110584675,2112.419848846774,24292.8282617379,-10.74058240436935,0.0,4.684308960163104,108.23545145034798,nan,1.8364177143786644,4.866630516957059,0.0,-542.0884057568734,1.0,1.0500557089004987,-435.68937202090416,19559.540639064042,0.0,-537.0291202184675,0
  3,33079.57525660809,2646.3660205286474,30433.209236079445,-10.89686064656883,0.0,4.6414120791239775,103.69066367554653,nan,-4.544787774801478,4.823733635917932,0.0,-543.0066146140629,1.0,1.006567005893163,-434.77116316371496,26140.801143445864,0.0,-544.8430323284415,0
  4,39647.895810268405,3171.8316648214723,36476.06414544693,-10.723788659037213,0.0,4.61698626565529,101.18861653103677,nan,-2.502047144509724,4.7993078224492445,0.0,-540.7342207266619,1.0,0.9912780542852756,-437.04355705111567,32814.33178567414,0.0,-536.1894329518607,0
  5,46225.91489788965,3698.073191831172,42527.841706058476,-10.739623000197955,0.0,4.715718835420936,111.68906838287475,nan,10.500451851837974,4.898040392214892,0.0,-539.483197154407,1.0,1.095430698900112,-438.2945806233705,39377.465849383676,0.0,-536.9811500098978,0
  6,53027.529865808676,4242.202389264694,48785.327476543986,-11.104677498643287,0.0,4.695155376756151,109.4158079944443,nan,-2.27326038843053,4.877476933550105,0.0,-544.7334230803266,1.0,1.0597769989834525,-433.04435469745135,45952.523030687116,0.0,-555.2338749321643,0
  7,59658.74313890522,4772.699451112418,54886.0436877928,-10.82647064995361,0.0,4.638919067186156,103.43248356992352,nan,-5.983324424520696,4.821240623980111,0.0,-543.596792886111,1.0,1.0005239204081946,-434.18098489166647,52758.48299507322,0.0,-541.3235324976805,0
  8,66207.86026545952,5296.628821236762,60911.23144422275,-10.6924361249866,0.0,4.577499187278477,97.27083364610093,nan,-6.161649923822614,4.759820744072432,0.0,-540.6051306738507,1.0,0.9533477453489926,-437.17264710392715,59389.146034040394,0.0,-534.62180624933,0
  9,72717.05279886395,5817.364223909116,66899.68857495484,-10.627253115762331,0.0,4.595524304695143,99.0400490999694,nan,1.769215453868482,4.777845861489098,0.0,-537.5243057119393,1.0,0.9774782370903865,-440.2534720658382,65947.03210661557,0.0,-531.3626557881165,0
