# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 bank_max_failures_allowed=1 bank_sector_A_i0=500 beta=0.02 default_seed=10513 eta=0.1 firms_A_i0=1.0 firms_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_bank_deposits_and_networth=0 threshold_bankrupt=0 w=1.0
  t,BankL,BankA,BankD,BankPROFITS,BankBD,FirmsK,FirmsA,FirmsL,FirmsPROFITS,FirmsY,FirmsR,FirmsI,FirmsGAMMA,FirmsU,FirmsDK,FirmsOL,FirmsGAP_OF_L,FirmsDL,FirmsFAIL
  0,5638.922160069402,451.1137728055522,5187.80838726385,8.881784197001252e-15,48.88622719444782,5.911362401173438,126.07156854619123,5.493626118868803,26.071568546191276,6.093683957967393,0.04862745098039209,-156.86274509803954,1.02,0.98813240576279,343.13725490196094,6229.542988745532,0.0,243.13725490196077,32
  1,7008.769892841585,560.7015914273268,6448.068301414258,-1.3498687201919504,15.611337837873439,5.953617034271965,259.41278204888795,4.834145653224484,52.45498630824883,6.13593859106592,0.02877381235141005,-205.34465344052992,1.0394666666666665,1.0895749105540877,294.9464756334422,5573.270462337681,0.0,-18.96911584783609,13
  2,8004.4941955639415,640.3595356451153,7364.134659918826,-3.571614322107804,32.10085142319373,6.193953367924987,332.75121701710185,5.056419940994251,44.7270971303405,6.376274924718941,0.044242734592837306,-26.76582472669035,1.0260469512713888,1.0572905950735492,411.27565925156443,6941.253703267004,8.272733448096428,39.30912858925585,17
  3,9916.30832077915,793.304665662332,9123.003655116818,-2.957123570620989,42.586023166918814,6.382131522256322,414.28113142038035,5.175614908022728,32.42906298008488,6.564453079050276,0.03830747391246686,-84.49611948999615,1.0257332037518798,0.9652584588534283,466.13068328876693,7898.349681213433,7.697234240070138,-11.736763414406362,24
  4,12873.165035648426,1029.8532028518741,11843.311832796551,-8.844831465711168,29.127483081776802,6.6348247229422475,582.0555876080407,5.187888780742708,101.18843302074143,6.817146279736202,0.050724588219164674,-134.2730286375519,1.0228210681900125,1.018295114955215,527.8592571629887,9747.719164951022,15.842620775422601,-67.47498314133574,21
  5,17880.522310721168,1430.4417848576934,16450.080525863475,-6.142591965269673,16.024181272086338,6.686393154199933,602.5604184263406,5.292631195603773,-29.622652263476574,6.8687147109938875,0.04416188084223897,-236.89063763613242,1.0281074160600476,1.025359806583525,585.2192896663922,12675.39316766652,0.0,-201.73280623424853,11
  6,22166.761701864136,1773.340936149131,20393.420765715004,-4.25448371234666,66.2545432862448,6.962968515480727,778.1772101019128,5.629736578174974,148.59261040348542,7.1452900722746815,0.03218303953714203,-285.2989564012268,1.0390806916577975,1.0254060128384792,550.1831222270386,17662.41974309994,2.2132607680125207,-84.88295370771502,16
  7,29213.107072645606,2337.0485658116486,26876.058506833957,-18.97758872137633,34.21182868465739,7.104701158753845,1027.9070975582524,5.245818294689895,167.47534417009507,7.287022715547799,0.04291546358059099,-404.5177363385699,1.0244724816146065,1.0088230850143436,711.4805808948265,21866.712270858105,13.503826437558018,-405.47197369964795,19
  8,37744.869184362105,3019.5895347489686,34725.279649613134,-20.090354602804375,30.725441076883037,7.305044530346837,1291.2140588215789,5.281029555713002,210.0951325786688,7.487366087140792,0.06267062378662491,-485.20534952066976,1.0292176757104308,1.0167397148846558,800.7457326333813,28862.608370184465,4.128437368257789,-528.2566689293251,15
  9,50962.59046391921,4077.0072371135366,46885.58322680567,-31.008271330222733,92.16234124077886,7.439561793613223,1384.1586986211125,5.761565509948416,47.21919872265154,7.6218833504071775,0.053411100119024585,-640.2758723249126,1.0561613278387714,1.0375885406733742,900.4708276873341,37192.14277340954,2.193557192929182,-703.486788160799,19
 10,63713.005501433065,5097.040440114645,58615.96506131842,-34.04639037193716,29.47713121142095,7.345771119985677,1349.0343255241123,5.301288595006979,-146.28671433777959,7.528092676779631,0.03856723651230374,-822.328702175868,1.0494647804491959,0.9297769530488238,970.298181052377,50512.5944661704,21.810429062469915,-763.5594441288994,16
 11,72844.90014385097,5827.592011508078,67017.30813234289,-11.811468336869538,108.40362557785899,7.476183617989062,1195.586208109734,6.3454677672221065,-198.92524862579947,7.658505174783016,0.06500450911260841,-590.3757583137391,1.0183312504491366,0.8993656950040616,1006.9561004657171,63287.310976091554,2.9331249525136003,-290.41164602792213,25
 12,83540.001324852,6683.20010598816,76856.80121886384,-56.365132906415624,80.6150831555924,7.59555987006991,1591.6508870936989,5.9856789086840685,262.6610534061051,7.777881426863864,0.07313049509583408,-807.2348457000577,1.0363371557732042,1.0054266404203829,878.2790529004195,72371.09098629821,21.599160635303235,-475.95049887349273,21
 13,100395.16421867038,8031.61313749363,92363.55108117676,-63.97750130415474,60.2954009620622,7.588714000775681,1697.5579648504972,5.628387274833533,4.291994601206812,7.771035557569635,0.05002676065337002,-995.740451150233,1.0452887529116839,0.9640015132481847,1079.9145458310986,82848.60303547722,22.470007795083692,-1097.0784993992265,22
 14,112389.75593784008,8991.180475027206,103398.57546281288,-38.545522567550535,80.7556593015073,7.751431388246561,2007.591928035429,5.759866410930076,227.7385622228691,7.933752945040516,0.036251242192830865,-869.1115716660613,1.0281475421136195,0.9613319688309697,1157.0688030649028,99823.52985262519,0.0,-743.9081483096212,18
 15,128334.49435115831,10266.759548092665,118067.73480306564,-104.92233137354967,75.17754602296819,7.85000008684704,2210.0970504103375,5.873911923422891,103.74946307340143,8.032321643640996,0.09935379698591532,-1021.2509884084025,1.0192839180853281,0.9870140633301944,1351.3539907809584,111772.98972186532,0.0,-1099.0690387151756,16
