# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 bank_max_failures_allowed=1 bank_sector_A_i0=500 beta=0.02 default_seed=14809 eta=0.1 firms_A_i0=1.0 firms_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_bank_deposits_and_networth=0 threshold_bankrupt=0 w=1.0
  t,BankL,BankA,BankD,BankPROFITS,BankBD,FirmsK,FirmsA,FirmsL,FirmsPROFITS,FirmsY,FirmsR,FirmsI,FirmsGAMMA,FirmsU,FirmsDK,FirmsOL,FirmsGAP_OF_L,FirmsDL,FirmsFAIL
  0,5731.926663472295,458.5541330777836,5273.372530394512,8.881784197001252e-15,41.44586692221642,5.884784298215496,116.3879545009391,5.493626118868803,16.387954500939138,6.0671058550094505,0.04862745098039209,-156.86274509803954,1.02,0.9626885976067953,343.13725490196094,6226.741151719875,0.0,243.13725490196077,31
  1,6689.589160497044,535.1671328397636,6154.4220276572805,-4.539964738954625,28.367421475494492,5.796701383756657,192.94615925247896,4.914606393266316,4.112337829323447,5.979022940550612,0.04356438211432833,-195.75248452579467,1.0397529411764705,0.9524217626217343,284.84604277971374,5662.592765769592,0.0,7.1783999334024795,21
  2,7375.743656319259,590.0594925055407,6785.6841638137175,5.41960811624128,25.26673645553978,6.204018919706193,308.8492670928996,5.2251232403829295,66.53568636492612,6.3863404765001475,0.04564748080558429,-17.69575157928176,1.0235899738976133,1.0412229425283517,398.68914022593276,6645.161305222242,1.904120408634486,107.36334932185683,17
  3,9969.102453877793,797.5281963102234,9171.574257567569,-7.95229206954602,30.11909207966152,6.380120887069639,417.96476672644076,5.147693642296061,66.84876317800125,6.562442443863593,0.06373921546260718,-163.34366992413652,1.036883805650749,1.0634892520433303,397.43323443660967,7261.781005488506,6.83054479247696,-66.11997660909472,16
  4,14938.804970090789,1195.104397607263,13743.700572483525,-12.545790482663184,22.281990067006248,6.560941264500689,539.1115959532797,5.122922962048943,75.02773714717753,6.7432628212946435,0.06001100080069382,-205.04511316118126,1.0575851517331238,1.1101560573825944,444.88945015565804,9801.922223118328,11.462889075470803,-143.95552607249923,18
  5,20645.355795225376,1651.62846361803,18993.727331607344,-7.2134184229211815,24.28288871254966,6.72346480437872,627.7014851122807,5.318084197055508,48.307899091994734,6.905786361172675,0.03627261390730775,-274.3337154900279,1.0497384273826071,0.952404744806127,496.22612817759034,14729.32851719359,14.606237294985952,-210.4838801761906,15
  6,25647.734076970006,2051.8187261576004,23595.915350812407,-10.082517093675353,24.0387138589095,6.921813810710085,757.9594674797964,5.545951949672083,90.97509365496587,7.104135367504039,0.058444247526593156,-278.37780312405596,1.0265776752574514,1.0667031954718669,605.5504471272509,20427.778236846127,5.50106602289465,-165.1567077722205,16
  7,32901.22769026326,2632.098215221061,30269.1294750422,-8.839600294230866,41.13072885801989,7.010522746496107,896.9523475549779,5.353190568728343,98.9541662162719,7.192844303290061,0.027689746077749013,-482.4785032636169,1.0483570091712442,1.0464174242745379,581.2811590834955,25313.59065750028,0.0,-368.5934282069451,11
  8,39832.19209144013,3186.5753673152103,36645.61672412492,-5.111232359415844,20.774721189003486,7.073453558751252,963.5768528621381,5.378237450412963,14.493776449140752,7.255775115545207,0.03558710328337113,-379.1118497531492,1.0223817473812997,1.0112023661990928,763.2228984984181,32624.839145316713,4.228377545095823,-365.1471109842828,11
  9,47156.62961446842,3772.5303691574736,43384.09924531094,-10.920489442886591,80.16319176957951,7.206231672347652,1027.637696561068,5.7688396835969895,32.28612250992601,7.388553229141606,0.04318651020696173,-467.2008158805085,1.032098096086448,1.0283063588111094,747.5942276358181,39503.55569658564,14.56287186629742,-305.4264852566061,15
 10,55982.57219299221,4478.605775439377,51503.96641755283,-18.67572631294447,23.652287849211234,7.1476901332178135,1022.3040232669824,5.5168997847088965,-100.49686506366434,7.330011690011768,0.05747561416221694,-565.7039541330861,1.0309138084312988,0.9819426223040807,818.7019919770236,46811.37315699985,0.0,-463.67477094840217,12
 11,64326.245830913045,5146.099666473044,59180.146164440004,-1.137580833650457,58.55502620500325,7.353089557311902,1113.1078461775721,6.104579090977712,55.15153506137756,7.535411114105856,0.03235471363511869,-523.102882312783,1.0352384829205814,0.9747919010445464,777.8183077063185,55598.74657907482,0.0,-220.10094104804824,15
 12,73510.51965632098,5880.841572505678,67629.67808381529,-0.9028527069170522,33.052449624266615,7.371057162354781,1209.290973491158,5.940229366027117,22.628101108583,7.553378719148735,0.049732558766411174,-688.1994746122757,1.0200591963659724,0.9744996027479721,884.8956895952786,63954.34564240008,12.061777132290347,-480.7362763396089,15
 13,83174.56151422947,6653.964921138358,76520.59659309112,-46.050080552911666,148.01445822684676,7.322268410556507,1072.439865818039,6.0894841327696945,-184.9035572973858,7.504589967350462,0.05612610283902198,-783.7521551801856,1.0436631848180544,0.8808099521567319,838.2846537900427,72986.98031032011,0.0,-526.9447829126601,24
