# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 bank_max_failures_allowed=1 bank_sector_A_i0=500 beta=0.02 default_seed=13757 eta=0.2 firms_A_i0=1.0 firms_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_bank_deposits_and_networth=0 threshold_bankrupt=0 w=1.0
  t,BankL,BankA,BankD,BankPROFITS,BankBD,FirmsK,FirmsA,FirmsL,FirmsPROFITS,FirmsY,FirmsR,FirmsI,FirmsGAMMA,FirmsU,FirmsDK,FirmsOL,FirmsGAP_OF_L,FirmsDL,FirmsFAIL
  0,10023.64070136681,801.8912561093448,9221.749445257465,-6.420209321201245,10.355201236115235,5.290160359526797,110.7935348711721,4.472572064546571,10.793534871172103,5.472481916320751,0.01751633986928109,-712.4183006535953,1.02,1.010238169191472,-212.41830065359494,6091.02895565302,0.0,-312.4183006535947,21
  1,14567.600762646194,1165.4080610116955,13402.192701634498,-7.389498846158111,3.5434344210025204,5.225151226141116,167.49712285617983,2.9119243162819015,25.348386748892484,5.407472782935072,0.003678431372549029,-478.88432487292357,1.018037908496732,1.0781909436722639,-183.54604628197632,9839.51038294248,0.0,-367.8435184965509,6
  2,18470.987749860644,1477.6790199888515,16993.30872987179,-6.368227175615924,0.5543532678587979,5.359031044698766,206.9333183836273,1.72019309807742,29.892761106444947,5.54135260149272,0.0012187301028893614,-319.7289529518064,1.0038274509803922,1.0683319479061981,-105.55114077266329,14411.321195693386,0.0,-317.48351921974074,1
  3,22391.060339542033,1791.2848271633627,20599.77551237867,-6.416033963945958,0.7628768020968137,5.3230295779467465,202.60805791133234,0.8737839371033876,-5.879613740153676,5.505351134740701,0.0004738272781734123,-296.0385251205497,1.0012435667041966,0.9502654517301495,-78.84106353242038,18318.089251132995,0.0,-318.77584955821004,2
  4,25872.787118424007,2069.8229694739207,23802.964148950086,-9.239467627306459,5.099426479316634,5.469395488632675,224.2835474818944,2.567495442107168,18.912612768465262,5.65171704542663,0.03546442931453237,-291.91983375956966,1.0006264451134161,1.04609199281964,-77.7555652361548,22247.875285319526,0.38076496216322897,-281.0225614014961,4
  5,30522.95648171899,2441.836518537519,28081.11996318147,-7.152691246784793,1.6475965041726037,5.44375320947582,216.33751491592054,2.706127783446325,-17.045459045290485,5.626074766269775,0.00536125639747068,-346.6882773336646,1.0101713522598386,0.9683315697603774,-92.9124582022164,25699.325103123414,0.0,-353.96368714296676,4
  6,34248.54924667985,2739.883939734388,31508.665306945466,-6.30937495989567,11.804394471803013,5.593402279174836,240.61745743414482,3.3332976606470495,18.63234601405163,5.775723835968791,0.002608263035636129,-328.00326372449325,1.0030144121832731,1.0424778868546463,-79.29207845443327,30365.17209666375,0.0,-289.6609717384422,2
  7,38632.01546226655,3090.561236981324,35541.454225285226,-5.287004065365643,0.2803177565807864,5.508275718109481,238.28988104440052,2.1324436573957497,-16.13197086154733,5.690597274903435,0.013644175463807105,-329.0973642512846,1.0017639121901438,0.8847933745172718,-58.092625339421936,34077.50327871326,0.0,-348.77485679190454,1
  8,43088.66202788127,3447.0929622305016,39641.569065650765,-4.643976647387747,0.0,5.615301052094932,257.946782310385,2.812365299744204,18.376583509403698,5.7976226088888865,0.003062866325108494,-346.7781749344804,1.0135637869476175,1.053389035450521,-95.1795899854997,38483.767726127015,0.0,-319.18849626082425,0
  9,47404.577412746934,3792.3661930197545,43612.21121972718,-5.897472169333153,0.0,5.627088803991164,269.5812344658604,2.1127339982642703,11.63445215547548,5.809410360785119,0.006088144862196442,-335.0481796261875,1.0030628663251084,1.00127770510906,-60.45214516176646,42934.8690561318,0.0,-336.7755109815552,0
 10,51860.91889627149,4148.8735117017195,47712.04538456977,-6.540166302650716,0.130418877106399,5.632175080386391,268.0338319241227,2.4190390560735793,-1.5474025417377686,5.814496637180346,0.004052772990125712,-337.556897896573,1.0060881448621966,0.9751890835116854,-59.70484061386146,47232.05136205265,0.0,-340.92052723519737,1
 11,56119.823700660694,4489.585896052856,51630.23780460784,-5.565399892663768,2.5244249166227535,5.763511911435172,296.25143779060784,3.100693444037974,27.087186989378722,5.945833468229126,0.004660212078592383,-340.82575256743417,1.0034369999544426,1.0401141224580195,-56.96021052071212,51689.29504812966,0.0,-324.83833920738806,2
 12,60900.92325849098,4872.073860679278,56028.8493978117,-7.637190859073255,1.687974266556441,5.659118618153682,276.13582927329486,2.3758204228964366,-24.64003343393575,5.841440174947637,0.002085690108309808,-364.3616675649519,1.0040349942201652,0.9215280551189701,-42.91611350144759,55942.31303418818,0.0,-377.90531425660316,2
 13,65048.57098327035,5203.885678661628,59844.68530460872,-5.621372003655629,3.953953647888577,5.854714715241214,318.7967942446818,3.403812718314088,38.972990704830565,6.037036272035169,0.009289714445234718,-341.0835023340619,1.0022182029494278,1.0335018770250728,-47.0843425672525,60739.096519419465,0.0,-312.04192405141384,4
 14,70217.35526304404,5617.3884210435235,64599.96684200052,-8.33610382349379,0.37043819496354846,6.088574355655455,425.3456050802875,2.7374112168144227,98.59485718771708,6.27089591244941,0.00528858024492403,-400.5307246389084,1.0048266550773564,0.9956512790430234,-33.404676615520884,64850.80631091017,0.0,-405.426509001802,2
 15,76392.4942497846,6111.399539982768,70281.09470980184,-10.105339872240645,0.7007161732277445,5.977264727533945,385.21894641482504,2.2127985080762618,-42.49709686042598,6.159586284327899,0.0006096040309153503,-413.4007719339152,1.0013450301368851,0.9226305935796411,30.3256083909365,69976.66758850531,0.0,-498.30855923279677,2
 16,80858.38329081466,6468.670663265173,74389.71262754948,-6.834366792087913,29.568053763136366,5.966291729053933,337.9200521497025,3.9538652413589173,-49.99961043835026,6.148613285847887,0.006968666317964474,-385.3026345590962,1.0007088457029196,0.9892885951887094,13.164282446256529,76153.46485868364,0.0,-343.0647669387136,5
 17,85739.51068221699,6859.16085457736,78880.34982763963,-8.121374985407773,7.143821301328121,5.734280070389884,282.54280044445454,3.286438130503788,-89.94530546838423,5.916601627183838,0.0092452428853806,-415.24105575740407,1.005510603369573,0.995616556113685,-11.903792630806949,80625.32426090534,0.0,-377.9374116626951,4
 18,90154.14207192505,7212.331365754004,82941.81070617105,17.361522697584984,10.569428500946994,6.058450987252231,331.3554064413438,4.5680598890758075,37.6687846955609,6.240772544046185,0.013967675510736133,-360.9215043719265,1.0017357040224166,1.0107327970471833,-38.34113400248263,85539.18253811378,0.0,-252.94033757343564,5
 19,96188.68585354023,7695.094868283219,88493.590985257,-8.443418003121195,0.0,5.983640792417475,384.73170625432056,2.497411654663517,37.8068713120297,6.165962349211429,0.002812246180515092,-476.80966078847433,1.0059566191272602,1.0390494012649518,-33.817203129264044,89915.1957702532,0.0,-439.0120570944412,0
 20,101367.4955506222,8109.399644049777,93258.09590657243,-8.324209894678669,0.0,6.179945804851035,481.69537272130714,0.23933851783549923,96.96366646698671,6.36226736164499,0.0013962602057576094,-393.6804609209172,1.0028122461805151,1.1150543144804912,3.202247565992132,95960.41941176998,0.0,-419.336330000358,0
 21,107804.70634907176,8624.376507925741,99180.32984114601,-10.70609636866243,9.689894921247927,6.296824779750057,529.5384353511404,2.5882963227417437,47.84306262983324,6.479146336544012,0.008922827710574857,-425.31556569870037,1.0013962602057576,1.111775940602785,57.65021554235022,101085.52141930067,0.0,-521.0088236459434,1
 22,114766.25290726824,9181.30023258146,105584.95267468678,-11.627378468082913,14.195480462131982,5.921190979545829,296.629017992767,4.333709103604324,-243.5993122796213,6.1035125363397835,0.002808611129165834,-455.7860172259153,1.0003790323498987,0.9304902160727225,90.72301686252061,107514.4545163508,0.0,-507.29048128924524,1
 23,118289.39821857311,9463.15185748585,108826.24636108727,-2.5841370870208484,16.171178954639593,6.16219244747742,310.18000759574124,5.101615945931161,-1.6444908591576701,6.344514004271375,0.012685339612280083,-358.8596563671777,1.0024786128238965,1.0654345362287738,-31.815789976439383,114584.33777948913,0.0,-138.76752634007374,6
 24,123751.87913503259,9900.150330802608,113851.72880422999,-7.685371035028741,3.570938649330457,5.835970145463055,316.8614764912894,3.240060678155068,-15.489710059091339,6.01829170225701,0.017922652464432413,-482.5691194818031,1.0047827203505637,1.007681770433335,-32.8483822940427,118062.94694156793,0.0,-420.69975177220323,4
 25,128798.7886306035,10303.90309044828,118494.88554015523,-8.062319899969015,9.184855103131957,5.736606968908722,261.51488446512985,3.881478513159441,-62.91753067549013,5.918928525702676,0.004396294168582935,-403.28774385545444,1.0098737672146119,0.9117182840717191,-45.960911501582835,123537.78371924679,0.0,-360.0831319554418,7
