# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 bank_max_failures_allowed=1 bank_sector_A_i0=500 beta=0.02 default_seed=17683 eta=0.1 firms_A_i0=1.0 firms_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_bank_deposits_and_networth=0 threshold_bankrupt=0 w=1.0
  t,BankL,BankA,BankD,BankPROFITS,BankBD,FirmsK,FirmsA,FirmsL,FirmsPROFITS,FirmsY,FirmsR,FirmsI,FirmsGAMMA,FirmsU,FirmsDK,FirmsOL,FirmsGAP_OF_L,FirmsDL,FirmsFAIL
  0,5792.988380978169,463.4390704782535,5329.549310499915,8.881784197001252e-15,36.560929521746516,5.95949803349772,144.27835086247433,5.493626118868803,44.278350862474284,6.141819590291674,0.04862745098039209,-156.86274509803954,1.02,1.035970937351169,343.13725490196094,6229.758942868457,0.0,243.13725490196077,30
  1,7078.00614887615,566.240491910092,6511.7656569660585,-5.804541096345039,25.8230825312368,5.897416183140857,225.85838853088293,4.928970376285131,15.019108146662123,6.079737739934811,0.05195558208913479,-207.1554828349522,1.0400392156862746,0.9787075741162101,293.87987598064103,5719.293790940684,0.0,-27.798684787800624,25
  2,8359.959047093045,668.7967237674436,7691.162323325601,-2.7331337417397004,29.869862692230157,6.0984480916318615,276.870555229973,5.125723270685337,0.18908416785321291,6.2807696484258155,0.03604975571271682,-70.596607198196,1.0300049901646862,0.9706193212816778,396.0268796792352,7008.683092148516,3.8550314295924286,46.4363851470936,22
  3,9184.164036615684,734.7331229292548,8449.43091368643,-52.070528999858425,29.81623010421907,6.337904234781217,381.5468585256858,5.215277138145471,52.80644060348274,6.520225791575172,0.24680715999575886,-68.00002883786436,1.0241206061146075,0.9541812931224891,446.00427016388755,8288.437084486473,11.419966434028419,53.10849392272454,28
  4,11694.959792411459,935.5967833929167,10759.363009018542,-7.552432170496024,37.23542935585846,6.396971140889387,418.66196091530503,5.200500167322345,-20.701127714599785,6.579292697683341,0.06480749726232957,-156.11224396571515,1.023520407778653,0.9056323986937872,502.669175350572,9056.474601327824,4.810991238082888,-52.63746919867004,20
  5,16453.929633205855,1316.3143706564683,15137.615262549387,-18.60914389278924,47.30023225442037,6.655861426144621,532.5064871679316,5.500526341174743,56.60909689676815,6.838182982938576,0.06860185640511715,-222.42932449110148,1.0558274229365918,1.0071020682327332,450.85092763153375,11499.700647726306,43.77448090188845,-65.50493512418063,17
  6,21267.115883231138,1701.369270658491,19565.746612572646,-7.041113828048131,29.86613194029289,6.6857648322694265,585.1549218479971,5.3742041915584355,-11.651797574354985,6.8680863890633805,0.039813878487177407,-275.2748595504038,1.0347046524944576,1.022737222357204,537.1449380716238,16227.846856616903,0.0,-180.8840488183535,15
  7,25513.54048799995,2041.0832390399962,23472.457248959956,-1.188428596904977,51.857965199115945,6.877347524787783,698.0010305114242,5.605981757739682,67.97997672313409,7.059669081581738,0.05712471405164481,-282.12209882296133,1.0303412053949315,1.034048211056405,565.3932085822735,21051.313318500645,3.446278512935386,-114.7059239051363,20
  8,32544.365353184876,2603.5492282547903,29940.816124930087,-17.122231168493098,59.39611635372998,6.9794887759215465,851.615296046276,5.406066619475289,81.75630033573603,7.161810332715501,0.0513996862137539,-426.02161154536293,1.047855017341899,1.005976471538457,604.9181963240767,25195.487805226872,18.728357009886295,-336.4547853339784,20
  9,40084.74731461703,3206.7797851693626,36877.96752944767,-18.79285516545806,35.89874462921499,7.095837406889638,979.837768379281,5.42536784098187,48.82635597927461,7.278158963683593,0.04745690757868865,-398.40390840869804,1.0322232441835406,0.9302986807264758,730.7605305618852,32242.317825882885,7.126828159391758,-383.48540701054503,19
