# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 bank_max_failures_allowed=1 bank_sector_A_i0=500 beta=0.02 default_seed=15584 eta=0.3 firms_A_i0=1.0 firms_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_bank_deposits_and_networth=0 threshold_bankrupt=0 w=1.0
  t,BankL,BankA,BankD,BankPROFITS,BankBD,FirmsK,FirmsA,FirmsL,FirmsPROFITS,FirmsY,FirmsR,FirmsI,FirmsGAMMA,FirmsU,FirmsDK,FirmsOL,FirmsGAP_OF_L,FirmsDL,FirmsFAIL
  0,15465.203130749338,1237.216250459947,14227.98688028939,-14.745098039215693,0.038651500835382935,4.675765905435548,107.31472855798832,nan,7.314728557988328,4.858087462229502,0.0,-1137.2549019607857,1.02,0.9589011277016521,-637.2549019607847,5885.031023968822,0.0,-737.2549019607847,3
  1,23919.597633121073,1913.567810649686,22006.029822471388,-13.794065454052307,0.0,4.7585255931588355,116.57392174038006,nan,6.220541681556334,4.9408471499527895,0.0,-691.3498926437917,1.0006,0.9398319156866722,-568.9965125849678,15121.784709900043,0.0,-689.7032727026153,0
  2,32332.036761602216,2586.5629409281773,29745.473820674037,-13.734594495479389,0.0,4.784913683360116,119.69103131031635,nan,3.117109569936327,4.9672352401540705,0.0,-680.5091830924129,1.0,0.9638676332322449,-563.935261352033,23578.092004516155,0.0,-686.7297247739695,0
  3,40725.55114283185,3258.0440914265478,37467.5070514053,-13.703696948946353,0.0,4.819551500466627,123.90950496049341,nan,4.218473650176982,5.001873057260582,0.0,-682.067737877381,1.0,0.9767022359502717,-562.3767065670645,31982.012331104837,0.0,-685.1848474473177,0
  4,49158.39538515177,3932.6716308121418,45225.72375433963,-13.767908967052932,0.0,4.828588081608469,125.03429774275111,nan,1.124792782257762,5.010909638402424,0.0,-684.1769747024694,1.0,0.89343863616305,-560.2674697419761,40388.22689830422,0.0,-688.3954483526466,0
  5,57560.23139263103,4604.818511410483,52955.412881220545,-13.71728327751713,0.0,5.098984740606223,163.85546702205465,nan,38.82116927930352,5.281306297400177,0.0,-684.7393710935984,1.0,1.0563862614253028,-559.7050733508474,48830.58110267639,0.0,-685.8641638758564,0
  6,66661.62767403484,5332.9302139227875,61328.69746011205,-14.859422500251073,0.0,5.0815235989850756,161.01919781859218,nan,-2.836269203462444,5.2638451557790304,0.0,-704.1499557332504,1.0,1.0020628346661782,-540.2944887111956,57206.79246995103,0.0,-742.9711250125537,0
  7,75364.13984839442,6029.131187871554,69335.00866052287,-12.96863128174057,0.0,5.259975031291281,183.20263204050653,2.2272205334671646,22.18343422191438,5.442296588085235,0.0015098488689393138,-702.7318211315188,1.0,1.0905119065919735,-541.7126233129269,66329.363267591,0.0,-699.8955519280563,0
  8,84472.05836737694,6757.764669390155,77714.29369798678,-14.813461740058473,0.0,5.207661388884051,182.66637268392714,nan,-0.5362593565794919,5.389982945678006,0.0,-727.763706083458,1.0015098488689393,1.0079745592001106,-535.2870207405027,74999.79348353934,0.0,-740.6730870029237,0
  9,93206.54294517012,7456.52343561361,85750.01950955651,-14.260382984152148,0.0,5.0714216970985975,159.40078596228938,nan,-23.265586721637668,5.253743253892552,0.0,-713.5554085641862,1.0,0.8868725950492842,-530.8890358802594,84125.79849090605,0.0,-713.0191492076074,0
