# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 bank_max_failures_allowed=1 bank_sector_A_i0=500 beta=0.02 default_seed=16149 eta=0.1 firms_A_i0=1.0 firms_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_bank_deposits_and_networth=0 threshold_bankrupt=0 w=1.0
  t,BankL,BankA,BankD,BankPROFITS,BankBD,FirmsK,FirmsA,FirmsL,FirmsPROFITS,FirmsY,FirmsR,FirmsI,FirmsGAMMA,FirmsU,FirmsDK,FirmsOL,FirmsGAP_OF_L,FirmsDL,FirmsFAIL
  0,5946.304085836796,475.7043268669437,5470.599758969852,8.881784197001252e-15,24.295673133056297,6.050482407660647,181.18041987460222,5.493626118868803,81.18041987460225,6.232803964454602,0.04862745098039209,-156.86274509803954,1.02,1.1329315514479505,343.13725490196094,6239.157341622096,0.0,243.13725490196077,23
  1,7523.167538781445,601.8534031025156,6921.314135678929,-3.0004793689559044,24.929440724280063,5.833931812441055,226.80143575688854,4.744045684133715,-1.6746572507700592,6.016253369235009,0.07083685410858968,-215.61313564171616,1.042043137254902,0.9327626434360198,292.0786436404518,5862.501895295821,0.0,-64.8735423748653,21
  2,10578.035717602865,846.2428574082292,9731.792860194635,-4.677684796656155,30.601645015023212,6.259115266779702,320.46165479651086,5.30972495611779,47.73077831534215,6.441436823573658,0.04855465891765502,-49.77247767477905,1.0576900379274747,1.0226843487715924,380.65921614759793,7445.8175779879775,0.6133989895941161,56.87873704481245,19
  3,12841.180018704059,1027.2944014963248,11813.885617207734,-4.717942090473887,19.83214991969854,6.347989917329886,410.12465032198304,5.082760319815005,40.06135051044902,6.530311474123841,0.04211765378911242,-157.36583477142455,1.0292620276042517,1.0185600156839967,435.25358735513703,10473.73117549141,15.89123966221588,-34.18171191798223,16
  4,15751.296388683219,1260.1037110946575,14491.19267758856,0.10904697157018894,22.68767921692399,6.602763998845445,552.2276263621723,5.219826905076396,106.27082612049058,6.7850855556394,0.034565882617445524,-156.1574875427475,1.0326496525217175,1.00124133805562,471.57337182328024,12711.554547966767,0.0,-64.53840767501698,20
  5,20013.817326917757,1601.1053861534206,18412.711940764337,-16.15713832006785,22.009686512751845,6.702325165234143,643.0672941837965,5.143005968282514,48.15198860470062,6.884646722028097,0.055813590171927094,-250.86689991737643,1.0289394587320162,1.0448014202259794,554.3455071311527,15574.102521460516,4.081632933504344,-197.83422132823202,14
  6,24276.113200222288,1942.0890560177832,22334.024144204504,-7.223141125543496,53.00593168920552,6.844415064480064,727.8994118042353,5.35055241899324,48.82243110768658,7.0267366212740185,0.04882504244500105,-252.89301892263424,1.0277953609564725,0.9925919448590141,604.9614922235363,19813.03754663142,8.583420123767628,-165.92878531574823,19
  7,30519.175795811865,2441.5340636649494,28077.641732146916,-15.102494191926093,48.78064329783513,7.0861251975999675,961.2031966956484,5.455595412907476,161.2978532022078,7.2684467543939215,0.03547891397348341,-344.07285508580725,1.0331150600784051,1.0587015787587373,656.8343531582676,24011.47124509405,14.46202338315212,-292.2591394054821,18
  8,38415.51600322937,3073.24128025835,35342.27472297102,-15.622563415418233,37.91481596571635,7.158086053705163,1064.5741835695826,5.393063871705416,36.59034357609932,7.340407610499118,0.03215789750947231,-423.8558496839403,1.0190942215564058,0.9763244530674984,813.6179787546371,30169.056463465527,9.695624680781108,-465.44024669235046,15
  9,46324.273309212964,3705.941864737037,42618.33144447592,-9.87639334225797,20.09480369008697,7.325086129412015,1244.3508069974366,5.611498393248895,126.861807462137,7.50740768620597,0.0523070551470668,-479.6130721223239,1.0186827519885724,1.027946135806067,858.1044230631733,38096.86688108338,17.91210215490275,-357.0683121876135,11
 10,56691.75866819951,4535.340693455961,52156.41797474355,-34.703856133661745,126.6523637595845,7.16584254832519,959.1054403179334,5.815163846528628,-316.34017036958994,7.348164105119144,0.05439331608790409,-666.7796824071601,1.035816868648276,0.9162626551408733,871.926390758311,45835.62339664743,17.450084080458982,-590.274744091806,21
 11,63594.254490651845,5087.540359252148,58506.7141313997,-27.779391362474904,68.30464168901518,7.272414763317846,1057.9319904126555,5.945660327665219,-48.82581366486213,7.454736320111801,0.04815503369832262,-499.50840867393663,1.0332641651202512,0.8754397930682253,820.704112453195,56428.95465337117,2.6118716624999063,-186.0472612838173,26
 12,72450.52926773363,5796.04234141869,66654.48692631493,-9.137649856966206,39.774133080585194,7.379171585179502,1178.7361644546836,6.048614234668685,26.499532353012867,7.561493141973456,0.034953502048157996,-602.0219913780874,1.019321595976134,1.0167315892467605,874.6598489363492,63257.68402792273,0.0,-359.5082468656862,14
 13,80922.4753520234,6473.798028161871,74448.67732386153,-37.83280701943974,42.88278420208838,7.431356610417412,1392.7047303841496,5.688301185762352,160.19443284888072,7.613678167211367,0.05500066262759624,-764.3174828569406,1.024727406385285,1.0256474104573026,875.9362464719231,72082.12656765505,1.330831286962606,-466.31313089086416,16
 14,93372.01127461523,7469.760901969219,85902.25037264601,-24.437980531480154,35.81486233086685,7.467237509530121,1475.5953235702884,5.61375187752823,24.00780898405033,7.649559066324075,0.042853493212280505,-762.8099610272756,1.0339615272815332,0.9545428009504179,985.8048755133001,80409.54726718015,3.66200221253557,-732.1599331135124,13
 15,105510.13755434485,8440.811004347588,97069.32654999726,-54.066734234915884,34.68174212501086,7.644898381205564,1728.4535868540827,5.890269232059245,204.0434009529283,7.827219937999519,0.05736777478872849,-766.6064680227485,1.0369420978628776,1.0557115089068965,1008.2664300682039,92882.84830810837,35.27448626195154,-620.7241905388983,14
 16,120092.48584245604,9607.398867396483,110485.08697505956,-30.48995781525408,50.0902217679213,7.643236121189921,1717.0252867964205,5.912041761795816,-60.11004218267388,7.825557677983875,0.03570122026413478,-980.6392815500988,1.0291768238393728,0.9127479760006666,1139.5752358117245,104887.82102587057,0.0,-899.7973929758388,19
 17,132688.44978990714,10615.075983192572,122073.37380671458,-62.668770934232164,27.955750134891332,7.9811855479664615,2434.3354306995257,6.1965699387128295,648.2199221351843,8.163507104760416,0.06358571534685979,-946.0306069987837,1.017995207784182,1.0088860547878065,1197.3425529938163,119640.47104848703,6.5529862557706755,-611.3016658728743,15
 18,157116.54648708637,12569.323718966909,144547.22276811945,-52.07295799186853,42.5908354088839,8.085282482953902,2843.6773924129207,5.998090915334729,366.38621157850287,8.267604039747857,0.03156148911884755,-1483.32139610391,1.0301400188915881,1.0602359796042062,1489.6039139035604,131811.58207290064,0.0,-1683.1347909374028,15
 19,179245.6724274781,14339.653794198248,164906.01863327986,-39.50300639162364,27.53312047084039,7.989333930162019,2709.249410614352,5.480982337312895,-192.01881720745203,8.171655486955974,0.03204231666829862,-1523.0574217374956,1.0188839804739795,0.9485639313228935,1748.2918126493992,156375.76910103057,0.0,-1628.3075762178619,11
 20,197896.60481538798,15831.72838523104,182064.87643015693,-106.62300517272784,132.95321521855223,7.979596972322967,2205.3210461484086,6.572887445184059,-542.4614849367844,8.161918529116921,0.07860419710110662,-1327.4724383437872,1.0301787865693246,0.9284637958025921,1642.1973645458563,178565.64807265674,3.2831614353294754,-995.4742806960116,17
