# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 bank_max_failures_allowed=1 bank_sector_A_i0=500 beta=0.02 default_seed=13833 eta=0.1 firms_A_i0=1.0 firms_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_bank_deposits_and_networth=0 threshold_bankrupt=0 w=1.0
  t,BankL,BankA,BankD,BankPROFITS,BankBD,FirmsK,FirmsA,FirmsL,FirmsPROFITS,FirmsY,FirmsR,FirmsI,FirmsGAMMA,FirmsU,FirmsDK,FirmsOL,FirmsGAP_OF_L,FirmsDL,FirmsFAIL
  0,5756.94379194316,460.55550335545286,5296.388288587707,8.881784197001252e-15,39.444496644547115,5.9159162255457804,127.75671470259564,5.493626118868803,27.756714702595715,6.0982377823397345,0.04862745098039209,-156.86274509803954,1.02,0.9925601468228945,343.13725490196094,6229.405115180401,0.0,243.13725490196077,32
  1,6744.183771988022,539.5347017590418,6204.64907022898,-5.2412669364216065,31.45928470687608,5.831154950890216,210.24092594990003,4.871458110308248,11.03971460275717,6.01347650768417,0.043647197520931005,-201.28651523316236,1.0394666666666665,0.952981092983195,291.2480294473137,5680.087179575589,0.0,-7.154393246972127,24
  2,7502.601855497818,600.2081484398254,6902.393707057992,-0.32922702093956424,30.134865669021913,6.261439654295226,339.82921590111783,5.215715459402788,74.1290052443419,6.443761211089181,0.041937911025795346,-20.1830507603544,1.0202421294181119,1.047879708936053,425.41898134203194,6686.2379920078665,0.0,88.74468930254642,23
  3,9946.71849139887,795.7374793119096,9150.98101208696,-8.224525920982918,28.311452433242145,6.299875351060198,406.29060248400725,4.928799095909889,13.326520913867348,6.482196907854153,0.0380522334877826,-165.18548704054965,1.0286683150754241,0.9127518161984659,448.7949108778097,7384.269893909199,9.175179081309482,-81.49469243927679,21
  4,11664.010500689432,933.1208400551545,10730.889660634277,-19.165359835528655,37.810578918143904,6.652742511298856,574.0736990834171,5.302473244175301,118.47164416616798,6.8350640680928105,0.08182107945641674,-79.44901118378145,1.0170906028078925,1.0217028918948408,537.7031511890431,9831.834021666948,16.14281188486573,12.259776295504281,20
  5,15795.456574475074,1263.636525958006,14531.82004851707,-27.28542869018594,48.41020375623095,6.623936986559497,578.7631450323275,5.1598612703396425,-53.12113296923356,6.806258543353452,0.06679024541774872,-242.49503604745897,1.0217770393175687,0.9017870049503148,602.795153268642,11429.584812590905,26.385028692904793,-211.5305951499514,22
  6,19397.914614222416,1551.8331691377934,17846.081445084623,-0.20600058121728537,55.809546052875675,6.996583809482904,818.9957341438497,5.612753978958811,169.8223853552909,7.178905366276859,0.04816233504091584,-217.82054928952707,1.0233563186015442,1.0730298253293031,607.894540076508,15597.30489487961,1.2291064607982958,-67.73188262156634,16
  7,27591.789499202674,2207.343159936214,25384.446339266462,-21.633323755145167,23.747649975419016,7.061894073444701,961.2960123952678,5.324748896077263,70.4907321985427,7.244215630238656,0.0425056450381293,-465.67565737480214,1.0401553231086642,1.0152641027030473,667.9065885120681,19072.80889367786,2.9655513697206954,-482.58106194258994,14
  8,35049.547897412056,2803.963831792965,32245.584065619092,-30.93538447257218,59.85840257055182,7.061052679865102,855.2398263751307,5.737964143847978,-143.80383599555586,7.243374236659057,0.06423840837550925,-419.3855953327745,1.0281685757163888,1.0269642268132537,766.5975153429989,27255.167044332902,2.7751134026072375,-355.188448158762,17
  9,40917.33472075274,3273.386777660219,37643.94794309252,-11.488137688192658,121.59019276817321,7.112754896499101,811.7933138087715,6.030039093961408,-120.3049151369112,7.295076453293055,0.029184337625837282,-466.43363259832574,1.0310816491152277,0.9236797843309178,718.2084758819383,34717.689358366304,0.0,-163.44396170426504,17
 10,47389.85717051557,3791.188573641246,43598.668596874326,-26.970183512647026,77.71052641053426,7.28776520524919,1069.8079579472576,5.972513980500165,119.42445137031302,7.470086762043145,0.0464012913156248,-513.2291381124146,1.020851032245374,0.9578992419253728,766.8983486294434,40647.52143742815,0.0,-231.69553155940616,20
 11,56378.05789208364,4510.2446313666915,51867.813260716954,-42.236156728592164,25.793592102366862,7.418134986752629,1403.9673526621937,5.5681776438671395,236.44886830440126,7.600456543546584,0.06588186256229066,-593.8699665739206,1.0209705561752296,1.0357696955951285,873.0211465009359,47000.33831479032,0.0,-528.9238314526008,19
 12,70181.77588135094,5614.542070508076,64567.23381084287,-51.47242881164175,54.092653480245716,7.539497906862942,1574.3647528180584,5.725285144839748,125.60380805349835,7.721819463656897,0.05173044611264386,-772.6489551744348,1.0500763170344436,1.005020735956573,942.4648828941648,55865.12344285866,4.599426801648247,-809.9289990256029,19
 13,82572.9262552411,6605.834100419288,75967.0921548218,-45.90555285553309,54.94461455796855,7.659493531711163,1817.8357704261302,5.713228808485792,170.37836412782636,7.841815088505118,0.04513973381783492,-757.9962875744703,1.0280745700118865,1.0758960017826644,1091.9220707402596,69618.38422835054,0.0,-781.8426005624227,15
 14,96135.9932621664,7690.879460973312,88445.11380119309,-68.83416461542357,72.60625343006066,7.647387767141495,1847.336837369311,5.512737126134174,-40.4435476147876,7.829709323935449,0.05727531854803156,-897.2201956984007,1.0235308718788356,1.0731936685134253,1223.2458327692464,81967.10456387911,49.974322448254725,-936.2946263958197,13
 15,110040.79391438399,8803.26351315072,101237.53040123326,-59.908326892232964,21.738703534478454,7.921849224416495,2291.782484013172,6.14221354458038,358.8393932137999,8.104170781210449,0.10087766228208957,-844.4574508235409,1.0195090024517355,1.054485787236537,1269.9791803507283,95499.83917310441,0.0,-719.8962464512927,12
 16,133536.8009526767,10682.944076214137,122853.85687646258,-70.04641112479752,86.83963673583033,7.781910017877378,2030.9814619523331,5.9022699142306125,-294.53972559531746,7.964231574671333,0.04970857568577683,-1409.5707972532532,1.0945339961961023,0.9500770254797145,1382.3704773068514,109319.25906505289,9.716427797344744,-1351.024916702711,20
 17,145828.32526134234,11666.266020907387,134162.05924043496,-66.64071882270397,116.03525872266675,7.947834265797482,2285.0359244147285,6.2996926645785445,147.21482572656691,8.130155822591437,0.054796444160410115,-1100.8636947931836,1.0248426026646533,0.9823402875473553,1346.9602014539637,132896.15968408092,0.0,-649.7617669336133,17
 18,160844.99430371705,12867.599544297364,147977.3947594197,-429.47404197532074,110.88359445299614,8.075069023835441,2750.397102964374,6.137623497428365,332.325919826976,8.257390580629398,0.25950278281276323,-1368.10244155262,1.0233317066815037,1.0110169232684285,1498.646592117651,144955.80120491033,3.977705383520296,-1257.8789499838153,17
