# experiment1.py N=100 T=1000 alpha=0.08 b=0.015 bank_max_failures_allowed=1 bank_sector_A_i0=500 beta=0.02 default_seed=19920 eta=0.9 firms_A_i0=1.0 firms_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_bank_deposits_and_networth=0 threshold_bankrupt=0 w=1.0
  t,BankL,BankA,BankD,BankPROFITS,BankBD,FirmsK,FirmsA,FirmsL,FirmsPROFITS,FirmsY,FirmsR,FirmsI,FirmsGAMMA,FirmsU,FirmsDK,FirmsOL,FirmsGAP_OF_L,FirmsDL,FirmsFAIL
  0,13014.340182077456,1041.1472145661965,11973.192967511259,-10.82352941176472,0.02925602203719957,4.5618062209195305,95.75628072221073,nan,-4.2437192777892605,4.744127777713485,0.0,-941.1764705882343,1.02,0.9583949090412818,-441.17647058823604,5982.096403437068,0.0,-541.176470588236,2
  1,19578.304648511174,1566.264371880894,18012.04027663028,-10.712258912784955,0.0,4.6277830095336006,102.28704315232352,nan,4.501506408075514,4.8101045663275555,0.0,-545.827408895,1.0004,1.0072323092126543,-440.0418721507518,12751.28552975491,0.0,-535.6129456392478,0
  2,26248.845130206977,2099.9076104165583,24148.93751979042,-10.890678337462516,0.0,4.711684421030563,111.23937613054166,nan,8.952332978218234,4.894005977824517,0.0,-540.0324104650504,1.0,1.0821120694328115,-437.745367312727,19298.880405734122,0.0,-544.5339168731258,0
  3,33028.7412768786,2642.299302150288,30386.441974728314,-11.069218198647556,0.0,4.615923713644975,101.08115546471723,nan,-10.15822066582448,4.79824527043893,0.0,-544.5085769541597,1.0,0.9756697205675223,-433.269200823618,25981.148792189153,0.0,-553.4609099323778,0
  4,39512.314039832534,3160.985123186603,36351.32891664593,-10.585424919108462,0.0,4.5878989484083545,98.28770552829403,nan,-2.793449936423194,4.770220505202309,0.0,-539.4294666212476,1.0,0.9558143418361922,-438.3483111565301,32768.743050349076,0.0,-529.2712459554231,0
  5,46068.995363361064,3685.5196290688855,42383.47573429218,-10.704785834332252,0.0,4.512332182452392,91.13411223782869,nan,-7.153593290465323,4.6946537392463465,0.0,-538.0327416530359,1.0,0.8932055522489893,-439.745036124742,39242.4009811041,0.0,-535.2392917166126,0
  6,52528.449171898465,4202.275933751877,48326.173238146584,-10.546047034346753,0.0,4.611946017482176,100.67988393767929,nan,9.545771699850627,4.794267574276132,0.0,-534.4559450078032,1.0,1.0048804030440117,-443.3218327699746,45812.37364927099,0.0,-527.3023517173376,0
  7,59250.93805322884,4740.075044258308,54510.86300897053,-10.975492051151582,0.0,4.526880792750956,92.4696786822337,nan,-8.210205255445599,4.709202349544911,0.0,-539.2288308577287,1.0,0.9060406218146416,-438.54894692004916,52260.04450163242,0.0,-548.7746025575791,0
  8,65705.62870966719,5256.450296773375,60449.178412893816,-10.538270459491196,0.0,4.592096668526566,98.70115697678082,nan,6.231478294547081,4.774418225320521,0.0,-535.1237282300058,1.0,0.9862992462414982,-442.65404954777193,58982.5800647251,0.0,-526.9135229745598,0
  9,72375.39779414704,5790.031823531764,66585.36597061527,-10.889418913436526,0.0,4.704231017092221,110.41334631737138,nan,11.7121893405906,4.886552573886175,0.0,-538.2394673772795,1.0,1.0829434992657896,-439.5383104004984,65441.680908237315,0.0,-544.4709456718263,0
 10,79184.04274865208,6334.723419892166,72849.31932875991,-11.116155027763302,0.0,4.685501320546109,108.36458408571409,nan,-2.048762231657293,4.867822877340064,0.0,-544.0955620475744,1.0,1.050355944716215,-433.68221573020315,72112.74783256052,0.0,-555.8077513881651,0
 11,85811.56737772818,6864.9253902182545,78946.64198750992,-10.82044837400177,0.0,4.619327149650605,101.42576480398823,nan,-6.938819281725915,4.80164870644456,0.0,-543.0711809317459,1.0,0.9822738992258012,-434.70659684603186,78920.57154081942,0.0,-541.0224187000886,0
 12,92336.68853984037,7386.93508318723,84949.75345665314,-10.653259040183137,0.0,4.605313068730104,100.01428929502376,nan,-1.4114755089644162,4.787634625524059,0.0,-539.6017712908832,1.0,0.9802901346898176,-438.1760064868947,85543.87260080654,0.0,-532.6629520091568,0
 13,98920.87437567647,7913.669950054118,91007.20442562236,-10.74969116054873,0.0,4.612222441922521,100.70771816510383,nan,0.6934288700800386,4.794543998716476,0.0,-538.8960335364006,1.0,0.9901065678236732,-438.8817442413769,92062.6489813935,0.0,-537.4845580274365,0
 14,105535.092541985,8442.8074033588,97092.28513862619,-10.798723536830417,0.0,4.602704873218619,99.75377236183262,nan,-0.9539458032712238,4.785026430012574,0.0,-539.2427479714405,1.0,0.981852735242141,-438.5350298063368,98653.5031967961,0.0,-539.9361768415208,0
 15,112123.2874505,8969.862996040001,103153.42445446001,-10.756236585330681,0.0,4.6011653749858885,99.60031975588873,nan,-0.15345260594385124,4.783486931779843,0.0,-538.765775069805,1.0,0.9834391434778273,-439.0120027079725,105264.46429427972,0.0,-537.811829266534,0
 16,118720.34850347086,9497.627880277669,109222.72062319319,-10.770711923217787,0.0,4.560962656689254,95.675538209505,nan,-3.924781546383712,4.743284213483209,0.0,-538.6890487668334,1.0,0.9330992043964441,-439.0887290109445,111854.66332205276,0.0,-538.5355961608893,0
 17,125247.17148994976,10019.77371919598,115227.39777075379,-10.656037528945149,0.0,4.64919750963731,104.50109080098345,nan,8.825552591478441,4.831519066431264,0.0,-536.7266579936414,1.0,1.0296145741784555,-441.0511197841363,118440.50844530179,0.0,-532.8018764472574,0
 18,131984.24257924024,10558.739406339218,121425.50317290102,-10.999299737617175,0.0,4.604947782596777,99.97776213384864,nan,-4.52332866713481,4.787269339390732,0.0,-541.1394342893807,1.0,0.9785406983876231,-436.63834348839737,124966.68477891196,0.0,-549.9649868808588,0
 19,138530.08448502657,11082.406758802126,127447.67772622444,-10.687088825773564,0.0,4.647758441626069,104.35081477871428,nan,4.373052644865602,4.830079998420024,0.0,-538.8777699558133,1.0,1.0253122905368195,-438.90000782196466,131723.7625292064,0.0,-534.3544412886782,0
 20,145211.6920093347,11616.935360746778,133594.75664858794,-10.908746978462235,0.0,4.632338068599217,102.75402944315738,nan,-1.596785335556839,4.814659625393171,0.0,-541.064296278246,1.0,1.0017216109215195,-436.71348149953167,138255.8736073109,0.0,-545.4373489231117,0
 21,151810.38870820223,12144.831096656178,139665.55761154604,-10.773382365498213,0.0,4.711835874593363,111.25622500625914,nan,8.502195563101706,4.894157431387317,0.0,-540.2659036104676,1.0,1.0897288901875224,-437.51187416731,144956.59079672504,0.0,-538.6691182749106,0
 22,158584.87387090255,12686.789909672205,145898.08396123035,-11.060383939102403,0.0,4.617906318849469,101.28175828200318,nan,-9.974466724255969,4.800227875643423,0.0,-544.5170013920183,1.0,0.9763407372220311,-433.2607763857593,151555.78663707594,0.0,-553.0191969551202,0
 23,165071.92631189644,13205.754104951717,151866.17220694473,-10.591106026112689,0.0,4.625361750695224,102.0396793318053,nan,0.7579210498021209,4.807683307489178,0.0,-539.5297680298906,1.0,0.9945723786394305,-438.2480097478872,158333.4054501616,0.0,-529.5553013056344,0
 24,171695.09276955284,13735.607421564227,157959.4853479886,-10.813332992091876,0.0,4.604343918933015,99.91740742095486,nan,-2.1222719108504333,4.78666547572697,0.0,-539.9087285547915,1.0,0.973813882387095,-437.86904922298635,164800.57229062205,0.0,-540.6666496045938,0
 25,178269.9779479871,14261.598235838968,164008.37971214813,-10.734506413770319,0.0,4.741700565626596,114.62897011135463,nan,14.711562690399738,4.924022122420551,0.0,-538.8475925993664,1.0,1.1275517867386926,-438.93018517841136,171420.63067388633,0.0,-536.7253206885159,0
 26,185141.18592176543,14811.294873741233,170329.8910480242,-11.21829873269932,0.0,4.637039259871756,103.23823306472397,nan,-11.390737046630646,4.81936081666571,0.0,-546.203373944566,1.0,0.9958311683236412,-431.57440383321153,177988.16447463672,0.0,-560.914936634966,0
 27,191622.8724593545,15329.82979674836,176293.04266260614,-10.582345367492403,0.0,4.630386333043927,102.55367633218904,nan,-0.6845567325348976,4.812707889837882,0.0,-540.5080054212511,1.0,1.0075888318123716,-437.2697723565269,184881.09229907338,0.0,-529.1172683746202,0
 28,198231.51679580458,15858.521343664366,182372.99545214023,-10.789623406448971,0.0,4.534350812275353,93.16301538266778,nan,-9.39066094952124,4.7166723690693075,0.0,-540.1657270549833,1.0,0.915040075453942,-437.6120507227944,191360.82809402206,0.0,-539.4811703224485,0
 29,204675.99355728083,16374.079484582466,188301.91407269836,-10.521594712614029,0.0,4.548866624172396,94.52521498746962,nan,1.3621996048018241,4.731188180966351,0.0,-535.4703965802228,1.0,0.9277907146163669,-442.307381197555,197973.22806188994,0.0,-526.0797356307014,0
 30,211260.53633312666,16900.842906650134,194359.69342647653,-10.750273919748514,0.0,4.6224636202035985,101.74438313591945,nan,7.219168148449841,4.804785176997553,0.0,-536.1514963826235,1.0,1.0019794675010087,-441.62628139515414,204416.89964093646,0.0,-537.5136959874256,0
 31,217961.04437854156,17436.883550283324,200524.16082825823,-10.939604972105963,0.0,4.79074360926107,120.39085914392427,nan,18.64647600800482,4.973065166055025,0.0,-539.7610804568486,1.0,1.1768658694067342,-438.01669732092927,210995.3112617207,0.0,-546.9802486052981,0
 32,224915.746610785,17993.2597288628,206922.4868819222,-11.354615889377113,0.0,4.709778961072277,111.02761576805719,nan,-9.363243375867096,4.892100517866232,0.0,-549.084318460851,1.0,1.0650650654350344,-428.6934593169268,217693.06961280032,0.0,-567.7307944688556,0
 33,231469.97991489875,18517.5983931919,212952.38152170685,-10.700789067941008,0.0,4.579492370460106,97.46490558199638,nan,-13.562710186060817,4.761813927254061,0.0,-544.4026967729175,1.0,0.945170002384413,-433.37508100486036,224656.87183687082,0.0,-535.0394533970504,0
 34,237889.6981506985,19031.17585205588,218858.5222986426,-10.481172629876523,0.0,4.594454893785776,98.9341912038807,nan,1.4692856218843564,4.776776450579731,0.0,-537.621341679887,1.0,0.9745798504540132,-440.1564360978905,231199.47524958098,0.0,-524.0586314938262,0
 35,244502.55770957927,19560.204616766343,224942.35309281293,-10.796505402254267,0.0,4.558674325923212,95.45685124134994,nan,-3.477339962530754,4.740995882717166,0.0,-538.3559844908291,1.0,0.943328701444266,-439.42179328694846,237622.76590156707,0.0,-539.8252701127134,0
