# experiment2.py N=100 T=1000 alpha=0.08 b=0.03 bank_max_failures_allowed=1 bank_sector_A_i0=500 beta=0.02 default_seed=2999 eta=0.0001 firms_A_i0=1.0 firms_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_bank_deposits_and_networth=0 threshold_bankrupt=0 w=1.0
  t,BankL,BankA,BankD,BankPROFITS,BankBD,FirmsK,FirmsA,FirmsL,FirmsPROFITS,FirmsY,FirmsR,FirmsI,FirmsGAMMA,FirmsU,FirmsDK,FirmsOL,FirmsGAP_OF_L,FirmsDL,FirmsFAIL
  0,5311.070171685883,424.8856137348706,4886.184557951013,-1.4210854715202004e-14,75.11438626512941,6.440904621227032,188.13381512260878,6.0841346585438885,88.1338151226088,6.623226178020986,0.08776798039215696,38.83990196078465,1.02,0.9863851789017554,538.8399019607847,6204.865506843277,0.0,438.83990196078463,36
  1,7396.795309277354,591.7436247421883,6805.051684535166,-3.6360823632410817,34.260672038592325,6.447591808578499,384.58909246016424,5.507732575067418,85.34089107242602,6.629913365372455,0.04168531505892598,-225.90920996635765,1.0633715074509804,1.0298441532291012,498.19652867628287,5209.2096744694845,0.0,-0.29987409919357244,20
  2,9106.729280560492,728.5383424448394,8378.190938115653,3.7207570122511235,29.792578047898786,6.740305727177977,589.7644078986649,5.545391790142149,150.91464339990839,6.922627283971932,0.07327042722852235,-32.32957290939008,1.0335266767447093,1.038668716845942,665.1831566560753,7298.60058645025,0.0,67.89986152068468,13
  3,14357.305889930645,1148.5844711944517,13208.721418736193,-0.5828504057465125,19.223199888918977,6.952406930144904,817.3274552161613,5.4308186030803025,184.77046926959787,7.134728486938859,0.03556184292006624,-161.74012310508644,1.067054310170234,1.037299143983244,730.0587314345942,8947.102603580286,16.59726238984049,-104.06024955895225,10
  4,19436.485438182306,1554.9188350545844,17881.56660312772,-12.27634718550561,61.63647234622632,7.217664771914375,1083.237047178066,5.635020551245187,236.68639207298543,7.39998632870833,0.036083762069041514,-216.3458176949841,1.034422929061416,0.9769857061897556,870.400638261168,14104.860162230687,7.279856906010276,-210.41050893339337,21
  5,27985.35134456403,2238.8281075651225,25746.52323699891,-20.178251834935608,29.729506313083224,7.478223403338375,1478.4150092599516,5.672223022359537,312.54148973565975,7.660544960132331,0.036302570409121326,-350.00357311043575,1.0211678239866109,1.0197092626583446,1067.808835877544,19087.411589964853,0.0,-456.7567863089542,14
  6,39236.87797814211,3138.950238251369,36097.92773989074,-37.898979450936366,58.216465447633595,7.707187851603662,1923.9078434986425,5.705017080064845,401.76332792560714,7.889509408397616,0.05851819073410793,-534.7626871155214,1.0238860263537735,1.0230739847323818,1236.144924122639,27436.322499111044,59.649686793453284,-650.4272510171644,17
  7,56591.64834999626,4527.331867999701,52064.31648199656,-53.75832159216867,47.223212814262865,8.070941878817123,2796.6225026939314,6.000156729024965,797.4981937476564,8.253263435611078,0.040482889733813275,-832.6101230463757,1.036659007119174,1.0755054404135649,1441.5284129238803,38557.204058138086,0.0,-1074.623134906026,12
  8,82576.76703100315,6606.141362480253,75970.6256685229,-55.821231131850524,61.301856750354645,8.22550968358359,3390.680337191938,5.84164191758974,534.8346216837448,8.407831240377545,0.03050989567022445,-1321.7699200891052,1.0291306984624875,0.980388539492173,1895.5861066623668,55427.82695351451,0.0,-1840.1809951903765,10
  9,106269.18647587202,8501.534918069761,97767.65155780225,-395.37251555175584,48.87345998841383,8.268133582861168,3405.9954896874883,6.19781190068748,-55.986704254804664,8.450455139655123,0.15427032297957982,-1514.1375646441827,1.0218136631850179,0.9090461451245213,2213.0608493481877,81422.0349727123,0.0,-1877.1645891170842,16
 10,132926.3082510788,10634.104660086303,122292.20359099249,-60.29716972627007,125.77935921914995,8.708770574549455,4986.603432070286,6.9746560063968275,1515.734482394381,8.89109213134341,0.04410859238084106,-1707.1529705453802,1.0266868823322932,0.8895650665620487,2205.151835820328,104979.72622132728,12.375123557045754,-1283.466378450759,17
 11,185087.35662520738,14806.988530016592,170280.3680951908,-253.03670456668695,87.05521352048972,8.450932542322843,4113.845313118887,6.337867947172781,-1015.5374781705453,8.633254099116797,0.06139163664994933,-2899.427216880852,1.0266795773193769,0.9836741500898553,2999.5096454307677,130758.8174191171,14.011803753846205,-3872.351788729301,16
 12,203657.69975427756,16292.615980342205,187365.08377393536,-25.59157787233555,1227.0057551998989,8.761548028686038,4454.9847612897465,7.564757928225415,238.0842346503703,8.943869585479993,0.03946888634793336,-2150.8263139792475,1.0451159289209737,1.041633946870435,2539.560096153151,182975.64950534783,0.0,-795.2509176665101,17
