# experiment2.py N=100 T=1000 alpha=0.08 b=0.02 bank_max_failures_allowed=1 bank_sector_A_i0=500 beta=0.02 default_seed=5851 eta=0.0001 firms_A_i0=1.0 firms_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_bank_deposits_and_networth=0 threshold_bankrupt=0 w=1.0
  t,BankL,BankA,BankD,BankPROFITS,BankBD,FirmsK,FirmsA,FirmsL,FirmsPROFITS,FirmsY,FirmsR,FirmsI,FirmsGAMMA,FirmsU,FirmsDK,FirmsOL,FirmsGAP_OF_L,FirmsDL,FirmsFAIL
  0,4785.859517416165,382.8687613932932,4402.990756022871,-1.5631940186722204e-13,117.1312386067066,6.861452310667654,271.0026095446904,6.527592425428483,171.00260954469033,7.043773867461609,0.13675000980392152,283.75004901960773,1.02,1.031913164435361,783.7500490196057,6195.244273100393,0.0,683.7500490196063,37
  1,9097.7368584454,727.818948675632,8369.917909769767,-49.65785917429602,75.78688752827408,6.7649619698129495,513.1030739909812,5.86881703399533,87.96922583958441,6.947283526606905,0.11283569789763734,-397.42188168808116,1.0935525061764706,0.9947017201268935,606.4744973456686,4543.291426548505,0.0,-143.7931989571253,26
  2,11080.090272551,886.40722180408,10193.68305074692,-7.300216959930033,94.45896252409659,7.025349511355351,717.1679531627228,6.010334541582703,102.27799164346682,7.207671068149305,0.060978739731961586,29.560763986496077,1.0381612439609176,0.932231044817595,959.0715819114175,8941.265828800008,14.278307500739851,144.06714722470758,26
  3,15617.983895124366,1249.4387116099492,14368.545183514416,-9.720440194319131,52.14486528860034,7.278235377013692,1031.5472295312768,6.032804663087225,193.92031384445838,7.460556933807647,0.06019611854469514,-80.74393320537573,1.0329340205981163,0.985818979637472,1095.458481200235,10865.5527697962,58.840288936987676,23.087182390200844,17
  4,23611.581677326718,1888.9265341861376,21722.65514314058,-16.621911264883067,49.10336832963179,7.400800612628839,1202.6520623542356,6.074524272604331,101.95996753435857,7.5831221694227935,0.05062911998359044,-321.5378540641262,1.0475317024915285,0.9831350329493845,1160.4146053358281,15275.396322416538,33.1527822208573,-241.92804646165098,12
  5,31875.844756361275,2550.067580508902,29325.777175852374,-19.472861015323105,81.1367235379333,7.561313524077008,1380.237087188522,6.295509230924833,116.48165650465431,7.743635080870963,0.07892006316599949,-357.78947604206536,1.0393096064076897,0.927599258910136,1279.2566079056649,23189.864647578946,52.881666063982976,-166.72771170943497,23
  6,43533.26333115122,3482.6610664920977,40050.60226465912,-30.077303481102923,105.05423333488426,7.686061181981083,1615.1373860559574,6.332644226361895,130.76357532950158,7.868382738775038,0.0594997540032747,-531.9861522022532,1.061263035319675,0.9515194897989622,1380.4782807481827,31360.90765276836,50.49398366188367,-382.1416428310766,28
  7,57461.02234353209,4596.881787482567,52864.14055604952,-46.32349499935842,96.55673326193265,7.9121865359858035,2120.50410102447,6.413212796434184,372.31248163362744,8.094508092779757,0.0695738996360108,-661.9925271346243,1.035421514906182,0.9709332631737221,1531.2971728581872,42884.595459904805,30.2953037178523,-566.8926556565988,19
  8,76795.26847319718,6143.621477855775,70651.6469953414,-60.004892171921036,66.54412682213271,8.26958127973117,3378.5802802919875,6.262891415772801,1142.519446005587,8.451902836525125,0.055613837761965816,-979.3719959534141,1.041822005657961,1.1464326500246302,1748.0779638177783,56592.08916195038,64.52389753192298,-1037.707597290979,13
  9,111277.02172774932,8902.161738219946,102374.85998952937,-106.79659702187486,75.02623574332655,8.326246464378139,3640.0454663098694,6.196113182930581,181.9210591957479,8.508568021172094,0.04207489450410298,-1577.9073515244258,1.0466157052971112,0.978983592792276,2344.2146861064025,75403.3842785544,12.233726424612152,-2407.476959635732,20
 10,140445.22512782676,11235.618010226142,129209.60711760062,-30.134565326023562,93.9125050282845,8.57792683280019,4357.554635039786,6.862260470292908,622.4829329865896,8.760248389594144,0.05072965032670023,-1538.1132030995168,1.0257667357609928,0.9136126005656516,2580.6650019115887,110073.46590553674,58.176617666589905,-1476.0866605292017,18
 11,179759.91988243302,14380.793590594643,165379.1262918384,-195.14340858167745,301.7047873733668,8.853345032453845,5832.779835949395,7.060457270721915,1363.3126958813261,9.0356665892478,0.06917531510539045,-2359.4443408919255,1.0323119858356724,0.921338571116237,2884.248243111805,138635.3169298694,58.76584083688084,-2368.52067831685,15
 12,235930.70142741877,18874.4561141935,217056.24531322526,-414.9884034160586,327.09403441961786,9.298569359222755,9629.864477591158,7.164347178854555,3480.379854268394,9.480890916016712,0.08163414790456698,-3263.087693934152,1.0432723868473868,1.0061210626898842,3708.322120049392,177193.32287180706,0.0,-4202.665866674896,18
 13,339171.79677129036,27133.74374170323,312038.05302958714,-670.2560331684979,294.119326351574,9.270017237331585,9845.861046992663,6.645186948012635,-129.09746501811162,9.45233879412554,0.07526725204010104,-5164.1922722495,1.0431330307805953,0.9770951990256523,5620.824650209214,231789.3718047407,67.24478828106595,-8298.718081152587,19
 14,411007.802561823,32880.62420494584,378127.1783568772,-258.8113663819634,96.71762422968429,9.136720854444729,7866.914004730433,7.26075942103438,-2292.066368613806,9.319042411238682,0.046335857433046496,-4823.0610123287115,1.0404800231255513,0.9414146284724708,5735.743749055257,336677.29742351384,0.0,-4668.501518527931,18
 15,461964.17361620907,36957.133889296725,425007.03972691234,-512.6176518345712,35.54589139812913,9.66627301030708,11932.8386538153,8.254165234730094,3951.207024855185,9.848594567101035,0.09262081423975393,-4639.301752533237,1.0311750846620489,1.131417524486224,4661.733435792465,408946.619629972,0.0,-1209.6220511526703,10
 16,593660.7850062458,47492.86280049967,546167.9222057462,-469.5288667867595,23.66813559619152,9.791440490630741,15136.966786582127,7.916835516319967,3158.5822413686997,9.973762047424696,0.0445345577548599,-9215.922018702124,1.0393858474200839,1.0090940673858075,6564.232775288805,456738.2550434751,20.432207084421623,-9441.505206722808,9
 17,745208.7380166525,59616.699041332206,685592.0389753203,-402.06406721851425,56.02327203720061,10.10307765474762,22139.31570424778,7.7313728931632015,6969.680782069472,10.285399211541575,0.04482067698660275,-9683.09277330013,1.0332840525836904,1.1335597229855068,8225.210463155207,587643.3703518305,900.8018153950975,-10162.305520625752,8
 18,977201.3028416252,78176.10422733001,899025.1986142951,-475.9909612236904,93.44774355075313,10.404036217881275,31943.25774823055,6.955844773346155,9739.918771945553,10.586357774675228,0.026523644736308534,-12757.683758639023,1.037434451674944,1.1332198917635783,11668.419935671289,736439.3146776487,0.0,-17662.427319135175,4
 19,1299534.167751087,103962.73342008697,1195571.434331,-964.0099069189296,71.32241423772673,10.54055504834937,36393.14780491942,7.262210525450237,4352.442313138138,10.722876605143327,0.039764846022156825,-15987.080783078494,1.025216186419901,1.0827757372765736,16725.826314351445,964874.1830682505,25.693262605679497,-25337.576627418115,9
 20,1578562.2817497598,126284.98253998079,1452277.2992097791,-1717.0939122017344,3342.5181629289073,10.630939033292183,36051.7843939867,8.583766159781234,-421.6858251704403,10.813260590086138,0.06547415031955035,-18362.179183912303,1.0331784273271123,0.950966762419932,18919.91985124769,1285566.9199181246,3.168011704555692,-22216.638593310698,11
 21,1914781.9322801977,153182.55458241582,1761599.377697782,-1377.68845167674,162.13491303273628,10.305225372438107,26015.40373439396,8.261781000425128,-13389.898822521665,10.487546929232062,0.04817877316905894,-20667.81495898844,1.0542665713852852,1.0022515170113875,20328.7454131075,1567385.233268028,12.970712932880417,-24343.59334004074,12
 22,2044664.7272917824,163573.1781833426,1881091.5491084398,-720.3453535317923,2360.5052120756554,10.565024588897812,25071.197286749015,9.523995119624276,-1118.3413606776878,10.747346145691768,0.04351178223432225,-16052.691516933435,1.042985043712085,0.9726898999783222,13686.219160532315,1908473.8608615715,0.0,387.0520803386177,12
 23,2310394.470685781,184831.5576548625,2125562.9130309187,-1291.8897566879411,474.6827756443273,10.62668799708626,35005.59376336303,8.734686103586016,7561.891264538359,10.809009553880214,0.09237069528890529,-22443.531420173684,1.0226430811795633,0.9444611704254093,14288.965804770834,2034925.6530508082,0.0,-16563.552554456117,17
 24,2678197.7869410343,214255.82295528275,2463941.9639857514,-965.9461577336165,101.44692664193148,10.87497578292375,50856.46777337487,7.591355658906124,15359.19123436752,11.057297339717705,0.04560655333443862,-21697.79030244292,1.039983465249452,0.9597227574938487,17896.785556070456,2299260.511311465,157.5793612602786,-25966.06067019698,15
 25,3209284.1185649913,256742.7294851993,2952541.389079792,-1610.1415420340863,932.9711365306665,11.218580141376286,70534.75681640829,8.285805907572042,19561.842116391497,11.400901698170241,0.036122921578061795,-26742.899288409826,1.0383551053938733,1.0002075440247495,26094.727904227915,2660088.038143512,0.0,-41003.80688528137,17
