# experiment2.py N=100 T=1000 alpha=0.08 b=0.04 bank_max_failures_allowed=1 bank_sector_A_i0=500 beta=0.02 default_seed=5956 eta=0.0001 firms_A_i0=1.0 firms_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_bank_deposits_and_networth=0 threshold_bankrupt=0 w=1.0
  t,BankL,BankA,BankD,BankPROFITS,BankBD,FirmsK,FirmsA,FirmsL,FirmsPROFITS,FirmsY,FirmsR,FirmsI,FirmsGAMMA,FirmsU,FirmsDK,FirmsOL,FirmsGAP_OF_L,FirmsDL,FirmsFAIL
  0,5682.50026925951,454.6000215407608,5227.900247718749,-5.329070518200751e-15,45.39997845923922,6.2611834902965695,207.45370278293908,5.756959284147664,107.4537027829391,6.443505047090523,0.06327696568627449,-83.61517156862755,1.02,1.0651380664832102,416.3848284313718,6225.042092653927,0.0,316.3848284313723,31
  1,7656.26123551923,612.5008988415384,7043.760336677691,-5.199190389327104,22.414904814130836,6.231398142210406,338.87643204763344,5.133380588964044,55.022750805455054,6.41371969900436,0.050858847919591874,-193.5145458017081,1.0498611063235292,0.978097309587278,432.6446670581169,5583.6238392817995,0.0,-35.06269542623948,15
  2,9413.065224858132,753.0452179886506,8660.020006869481,-3.2929314466589723,26.19849682476435,6.5989566537249695,512.1943643967934,5.40328200076693,135.90302753502914,6.7812782105189235,0.05098325772997192,-39.17511748204059,1.0355454578820178,1.0612465800400237,522.6298966025323,7566.742572311906,1.6027945920637219,50.14074909736653,12
  3,13011.709700438345,1040.9367760350676,11970.772924403278,-12.879911243369438,31.854522151901357,6.674899510419708,579.9824706345685,5.357931428877885,29.58960941301086,6.857221067213662,0.07866108988008275,-161.3543545443767,1.0311705751744717,0.9500155826736194,614.5688171981275,9235.176203695837,21.805249422080742,-114.3304840562908,14
  4,17657.44043865468,1412.5952350923744,16244.845203562307,-5.052157389545183,29.64542397699335,6.987868923012959,792.6862937696726,5.67237398516431,166.84930098320297,7.170190479806914,0.06136368755355862,-202.55560180728594,1.0530431555476703,1.0544709420011886,633.0290306712446,12805.835505973071,10.605892114736088,-89.72864188493918,13
  5,24585.00166135211,1966.800132908169,22618.20152844394,-4.676615526127456,42.566530708328514,7.164543677569467,1037.447553349313,5.542533296254501,202.11583560264648,7.346865234363422,0.02765083166763596,-372.43204952289244,1.0442784718566227,1.0160656043218164,737.6985115523524,17362.038988733577,0.0,-324.0942418852529,15
  6,33540.324352236574,2683.225948178926,30857.098404057648,-15.358034329129058,48.48940072616611,7.270538961786421,1169.7067210667117,5.58956128726873,74.6926370090706,7.452860518580376,0.041850856566543075,-448.55609006087894,1.0247304891779185,0.9091888966392425,899.0692715599253,24194.543748778902,11.986530613943273,-499.38165819968606,16
  7,43031.11148323791,3442.488918659033,39588.62256457888,-11.509820005059304,35.466821666281525,7.507751097094476,1471.0975287019405,5.860825116750462,236.90140690906279,7.69007265388843,0.04772917403598401,-527.8091018217011,1.0326241218704608,1.0178714633291361,958.0169145333458,33144.324564693175,11.05588062775487,-442.50861793695583,15
  8,54819.10857063898,4385.528685651118,50433.57988498786,-132.8991819123206,39.29923478316358,7.502889122181256,1456.7556065816636,5.876384775689071,-64.80874378655868,7.685210678975211,0.14773766682973366,-745.3426127734006,1.0285112666062437,0.9227985115256316,1105.0419687569477,42495.46967354726,16.734384024286832,-708.166211457871,13
  9,68176.06386760765,5454.085109408612,62721.97875819904,-47.36625169446238,91.08138423964854,7.694768957596029,1678.3032245549489,6.250984322021331,169.24838319012153,7.877090514389984,0.08884598753036937,-722.0834319780215,1.133600638108091,0.9591762281400041,1074.0142779608798,54330.67812385454,0.0,-445.97721058895917,12
 10,80696.84308146188,6455.747446516951,74241.09563494493,-304.9745552367808,101.59179529819082,7.808936821952762,2072.0264750265833,5.967388225673293,290.6418662319866,7.991258378746716,0.3250578325658825,-978.125632451251,1.081905879684254,0.9364266914068023,1192.3396647133268,67485.69670348009,0.0,-900.9032580334533,22
 11,89692.05672402808,7175.364537922246,82516.69218610584,-1775.4585435659405,283.47116944637906,8.02383031526219,2548.465920639864,6.223334745836783,352.84765031508937,8.206151872056145,0.8607705644186457,-1088.6509010729628,1.3128815299580874,0.8682265741029948,1439.7766129275828,79656.49993033062,27.545853914990275,-1247.27795788681,22
 12,113550.78847164036,9084.063077731229,104466.72539390913,-206.38766479532407,72.69631553221244,8.165603177787926,3080.2115243726616,6.0813762207344855,226.27443428641897,8.347924734581879,0.096292125620299,-1544.6205214372058,1.0280737062192469,0.8630006281198692,1764.8042749341362,88674.96235560912,9.103234178019095,-1760.8409562780826,22
 13,143747.5044452592,11499.800355620735,132247.70408963846,-59.258206474101186,133.020570254584,8.616319811917476,4577.989733988347,6.849109542781751,1403.0818940834733,8.798641368711431,0.054069248801392716,-1646.3305223214718,1.0242022747178399,1.0356204526539565,1935.2238598751185,112256.95177741269,55.85592757358374,-1595.4685263512154,17
