# experiment2.py N=100 T=1000 alpha=0.08 b=0.02 bank_max_failures_allowed=1 bank_sector_A_i0=500 beta=0.02 default_seed=1950 eta=0.0001 firms_A_i0=1.0 firms_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_bank_deposits_and_networth=0 threshold_bankrupt=0 w=1.0
  t,BankL,BankA,BankD,BankPROFITS,BankBD,FirmsK,FirmsA,FirmsL,FirmsPROFITS,FirmsY,FirmsR,FirmsI,FirmsGAMMA,FirmsU,FirmsDK,FirmsOL,FirmsGAP_OF_L,FirmsDL,FirmsFAIL
  0,3760.490092276197,300.83920738209576,3459.650884894101,-1.0658141036401503e-13,199.16079261790412,6.656231696084532,93.86506995619544,6.527592425428483,-6.1349300438045855,6.838553252878488,0.13675000980392152,283.75004901960773,1.02,0.843552334836975,783.7500490196057,6148.880772632874,0.0,683.7500490196063,52
  1,6800.912470578423,544.0729976462738,6256.83947293215,-17.7693881654028,86.48348037620433,6.774745074657994,436.4187071110834,6.084584720401528,91.39284453698362,6.957066631451949,0.0806720118178825,-233.7283934228676,1.0760400047058825,0.989473789946038,647.4974926806432,3568.958825475781,0.0,57.44576753244443,33
  2,9972.502519201564,797.8002015361251,9174.702317665438,4.926708006551955,51.44800970385863,6.956865872408226,664.7710445096109,5.954710984346681,108.86885702232321,7.139187429202181,0.09115578854471189,-62.256436679813504,1.0482963859551078,0.9664251685505103,882.5169266194416,6642.142573264008,11.644126220426564,83.56064260899635,18
  3,16109.337619007778,1288.7470095206222,14820.590609487155,-12.189083844580523,89.0397343064661,7.231960283039736,966.4096239782516,6.03193726585158,232.19056976478245,7.4142818398336905,0.051955288205830855,-192.50309984440057,1.0779570451030165,1.0397840509258711,911.205916311262,9725.877760211706,26.80748936303425,-37.34284042540149,15
  4,23784.48807756507,1902.7590462052058,21881.729031359864,-19.67596887361387,62.691971625650766,7.533728152125861,1407.964903693039,6.135780245541855,337.51554540832063,7.716049708919815,0.10299706434814647,-243.35732754279147,1.036170349286654,1.0568073928696258,1194.9342957874856,15748.472965401135,24.414091930961547,-227.83034434194656,16
  5,37025.58348155671,2962.0466785245367,34063.53680303217,-57.53752897441377,44.79146689000104,7.760819488598904,1951.0365000944048,5.980885069667742,464.3796247757147,7.943141045392858,0.07530712454605454,-549.6689131332724,1.0782823865568072,1.0242427969716628,1326.696224856865,23302.21334330955,0.0,-596.1231850878955,13
  6,53025.68117276479,4242.054493821183,48783.626678943605,-41.33740074421399,62.92006973935537,7.844684408603722,2090.6823241050943,6.134373231980568,81.85435712068868,8.027005965397676,0.04336603819680392,-737.3465615085954,1.0405759085446729,0.9189539689732729,1656.4320723504832,36377.8517977022,16.236174755598476,-926.4641855894589,16
  7,66773.74769918698,5341.8998159349585,61431.84788325202,-90.31290357656059,151.48871548057926,8.08221451057217,2556.635521225613,6.5217351027075035,387.0331273811632,8.264536067366125,0.08561447757874488,-835.3971300811362,1.0342593495431265,1.023034598320707,1755.723878369128,52247.06640961112,30.79453925177805,-618.701421021579,15
  8,89702.82059096235,7176.225647276988,82526.59494368537,-121.86037089879684,143.37820673323097,8.207394406900804,3049.2614875830063,6.427638721549611,326.13725087681354,8.389715963694758,0.06238108839763173,-1266.8113975514857,1.0591970200448484,0.9690233299375461,1958.9858109458926,65770.85632057661,8.400619379586976,-1405.5828685809854,20
  9,114693.03503120314,9175.44280249625,105517.59222870688,-97.17836958704959,76.12019283441599,8.419756499636438,3915.346910794916,6.430448149988742,702.7072164786791,8.602078056430393,0.055494088618410015,-1295.0306099424295,1.0266071557965233,0.9527427048048502,2310.636596954297,88672.74247521331,37.0283199602858,-1545.3482082378655,18
