# experiment2.py N=100 T=1000 alpha=0.08 b=0.02 bank_max_failures_allowed=1 bank_sector_A_i0=500 beta=0.02 default_seed=8885 eta=0.0001 firms_A_i0=1.0 firms_K_i0=5.0 g=1.0 k=1.0 lambda_param=0.3 phi=1.2 r_i0=0.02 rate_for_bank_deposits_and_networth=0 threshold_bankrupt=0 w=1.0
  t,BankL,BankA,BankD,BankPROFITS,BankBD,FirmsK,FirmsA,FirmsL,FirmsPROFITS,FirmsY,FirmsR,FirmsI,FirmsGAMMA,FirmsU,FirmsDK,FirmsOL,FirmsGAP_OF_L,FirmsDL,FirmsFAIL
  0,4904.408433090291,392.35267464722324,4512.055758443067,-1.6342482922482304e-13,107.64732535277659,6.866232591948972,275.5775217785639,6.527592425428483,175.5775217785639,7.048554148742927,0.13675000980392152,283.75004901960773,1.02,1.036777939376427,783.7500490196057,6199.56843437957,0.0,683.7500490196063,34
  1,9131.048117158158,730.4838493726527,8400.564267785505,-55.82922753377653,61.68378847578998,6.7157247987798385,504.802122419974,5.769818595502462,87.57727528863361,6.8980463555737925,0.2149917965857419,-416.7558654937652,1.0970550064705882,1.0251288353690293,587.7440139905159,4676.834784115917,0.0,-146.70568027216476,24
  2,20118.689546795515,1609.4951637436413,18509.194383051872,-8.795693639457127,78.74508610576854,7.049505714997541,738.9945170409892,6.024160476243819,148.50860614522455,7.231827271791496,0.06883300011717705,25.425249974739476,1.1955287645730464,1.0192794275574546,907.3477721666748,8968.925439087901,27.618542415897256,120.46959397863934,17
  3,25337.061235359964,2026.9648988287972,23310.09633653117,-17.805112947030736,82.98745520776124,7.234448034976513,951.9412792327045,6.074044441759473,117.20167608594707,7.416769591770468,0.07068312985058418,-175.22296302585784,1.0508471088209983,0.9349318254223421,1021.9237077933705,19855.132641444117,0.0,-76.99013438268632,22
  4,32308.760990578372,2584.70087924627,29724.060111332103,-25.414444329130387,88.97062821348544,7.576968365824188,1454.3698457098112,6.211263039484617,397.4411112693456,7.759289922618143,0.05808171945758182,-219.27709513314872,1.047582420070279,1.0465059254691496,1199.9790914058788,25013.204435055148,20.443813273156334,-110.8222329398437,20
  5,45081.6183414517,3606.529467316136,41475.08887413557,-37.780352931477026,82.45129606251733,7.61593637601261,1636.5696689903564,5.9756535075746555,73.22919506706022,7.798257932806565,0.045889115028626415,-557.3883940218849,1.037846338884531,0.9218255502132361,1428.7878429750779,31752.841663777417,50.0013978226373,-696.7180103597556,19
  6,57237.77747839835,4579.022198271868,52658.75528012648,-32.90203908221892,40.42937729109368,7.947964154272815,2173.2038097252134,6.487081431904439,435.1828446723393,8.130285711066769,0.05953227380309745,-524.6732593100984,1.0299551018306201,1.0402210848785152,1558.0127542744983,44540.63412743192,18.109145163190618,-410.6249336712117,14
  7,75096.89406510298,6007.7515252082385,69089.14253989475,-57.56031712544583,61.596180191466544,8.218709540422466,3185.61395681563,6.261678884440506,957.9807697993218,8.40103109721642,0.044136902684921944,-1038.9712718159428,1.0497643706051547,1.0471363370671074,1739.0702890214927,56558.807775102505,31.257602595509198,-1007.103858684499,14
  8,103885.57589053854,8310.846071243084,95574.72981929546,-80.15293953747212,64.72738332735281,8.485930109776039,4430.392668309022,6.029988163223324,1169.1825313019253,8.668251666569994,0.04132232939513128,-1421.3567232279038,1.0302066246549202,1.0686584669350712,2317.1272915763634,73913.94359011535,2.0276188299547337,-2016.684835089562,12
  9,148331.36515393457,11866.509212314766,136464.8559416198,-76.34383547759629,57.32175071172357,8.79895337682505,6023.599151795301,6.403085557596073,1516.479100158927,8.981274933619005,0.04518105033445826,-1936.138232354336,1.0293050603407083,1.0617919794159976,2939.981827660766,102096.56766159603,163.71510059287823,-2905.5821717114063,12
 10,207026.63270485357,16562.130616388287,190464.5020884653,-134.77318140439527,115.42659240814721,9.038877842871905,7709.557158607702,6.571948476316191,1616.6362561006772,9.22119939966586,0.029958740236006212,-2947.943907983953,1.0436088901385676,0.9501080266582915,3668.061557784789,145992.6356212743,0.0,-4140.062438984934,11
 11,275797.41162850684,22063.79293028055,253733.6186982263,-235.01541381833655,136.70542023477873,9.152172693338235,8597.737266918668,6.730039149773978,761.7535159028207,9.33449425013219,0.04427984415176388,-3776.984159771392,1.0183252835962846,1.0006083961554773,4655.362224988327,204326.09796119953,0.0,-5094.180778027582,15
